"","SimNumber","Targets","Span","Samples","Phases","Errors","Offset","OffsetVaria"
"432",432,9735,144,30,2,16,-15.7836847472936,24.4590983225652
"433",433,8519,197,28,5,20,-44.4267521379516,2.05711838286393
"434",434,706,101,37,7,12,-16.6463087080047,9.0513190756035
"435",435,3989,174,28,8,17,-23.7976981792599,26.380074583123
"436",436,4952,37,16,5,25,-20.4607828054577,2.06441365321656
"437",437,1790,182,37,7,19,44.643144425936,17.9627005411352
"438",438,7410,91,18,5,29,0.538426311686635,23.8995769564032
"439",439,4501,184,38,10,17,3.73596951831132,18.906538158651
"440",440,12115,124,12,5,21,-49.653772264719,10.630070003534
"441",441,5716,88,11,1,13,14.6925367414951,5.54424812846771
"442",442,2521,134,34,1,23,32.8443105565384,5.50352641948662
"443",443,5113,99,30,10,29,-11.0534651437774,13.8194456854206
"444",444,7193,60,26,10,18,-28.5921131959185,2.51638344641705
"445",445,9640,33,37,8,19,-17.1903184149414,7.30171886614966
"446",446,10693,102,19,6,32,-16.2200145656243,20.9744853656429
"447",447,7262,93,38,6,12,20.9314418723807,21.4673021760406
"448",448,3168,134,23,9,20,-18.3562244987115,12.0599795979485
"449",449,6800,172,24,8,29,-42.5734377466142,12.7061650148022
"450",450,2932,112,30,6,28,-5.1497611682862,9.49643024606677
"451",451,445,62,13,6,23,27.9866060474887,20.9339840473456
"452",452,4927,72,31,9,16,12.6393230631948,23.3765837681498
"453",453,1080,178,29,9,23,-49.2436879081652,0.181761957317125
"454",454,3215,171,17,4,25,0.465890811756253,22.3371964641078
"455",455,10063,174,27,1,26,-37.5293168704957,16.3128743611574
"456",456,1643,44,28,8,18,-28.2744162483141,16.0939455819274
"457",457,11723,186,35,2,16,-6.93500111810863,4.0904327249371
"458",458,576,81,14,8,15,17.408032156527,1.63013799093524
"459",459,8813,92,11,1,17,-24.043179792352,6.6074807407707
"460",460,2254,79,15,8,10,-38.7057095998898,16.0930239649857
"461",461,9610,149,34,6,10,-15.5586416134611,13.7092360851916
"462",462,5111,125,29,7,11,-33.7705711368471,4.55777229578933
"463",463,5569,78,23,8,27,49.229809991084,11.2481757926438
"464",464,9255,54,27,1,17,-48.6260849284008,11.9437546727464
"465",465,9224,123,30,2,20,2.8481621760875,13.0712806232246
"466",466,3657,130,20,5,29,8.41091866604984,24.7285955563092
"467",467,8813,151,13,6,18,36.4145072642714,8.30582558951015
"468",468,1692,139,14,10,18,-34.3725101090968,8.51005482037552
"469",469,590,121,18,9,13,-12.3176445486024,9.07405302770226
"470",470,3766,43,18,1,28,38.9334303094074,19.9630222417573
"471",471,10469,117,38,1,25,-23.6339434282854,25.2809694923684
"472",472,578,198,15,9,31,-20.6212245859206,4.0398849330137
"473",473,5412,136,25,1,16,-14.9170179152861,17.1895238417829
"474",474,3288,64,23,3,17,43.3263460174203,14.4203638578067
"475",475,8253,149,36,4,13,-31.8841786356643,3.01477245590417
"476",476,11567,106,24,3,19,-6.20402626227587,15.4880561160997
"477",477,9418,162,10,8,25,1.39766449574381,12.0061611073408
"478",478,8774,174,29,4,15,-30.849052942358,24.1213877814147
"479",479,10231,66,26,9,22,21.2644303916022,6.26107038519648
"480",480,7807,31,23,2,31,-0.719947344623506,14.5422852291123
"481",481,11779,156,22,3,24,16.8343644123524,17.8331609732322
"482",482,1121,120,25,3,10,1.20239381212741,11.4830429933977
"483",483,10435,83,37,7,27,-18.0080885998905,14.5896711881058
"484",484,10086,135,39,7,20,-20.9545615129173,9.6617333711388
"485",485,9936,69,27,7,28,13.8961621560156,6.79251947182161
"486",486,5128,39,27,9,24,-2.90730597916991,9.29324283795175
"487",487,11897,175,14,10,31,43.8403846696019,15.0865971393357
"488",488,2681,34,40,5,17,45.632186695002,22.7211967548977
"489",489,8878,88,29,2,32,18.4961159480736,9.00462180587649
"490",490,3950,189,15,2,18,40.3003205545247,18.4353557284682
"491",491,11912,165,38,5,8,33.7225689319894,2.18834399718489
"492",492,7181,51,18,5,16,-24.9475084245205,1.44630617358722
"493",493,10763,88,24,5,26,-35.956185287796,8.02633823690354
"494",494,9777,56,39,2,31,16.8311447836459,6.42989079034934
"495",495,759,77,33,6,20,-40.1420186972246,2.57687626845646
"496",496,1386,114,21,2,14,39.201393397525,11.2874562288581
"497",497,3729,137,10,8,28,5.27418323326856,20.9435947618044
"498",498,5287,82,22,8,13,32.2828783886507,10.3304168694315
"499",499,7909,141,13,8,11,-33.442521514371,17.2306735483489
"500",500,10116,75,40,6,9,-23.2695803511888,21.1794932226466
"501",501,3712,129,26,2,32,-49.627998075448,17.2708529460756
"502",502,8202,28,35,6,20,25.2801797352731,12.3883819782739
"503",503,4655,98,27,7,22,-4.04397549573332,16.2305657242055
"504",504,4993,89,14,2,12,-3.99783530738205,21.3826891265477
"505",505,7810,90,40,3,32,18.2942484039813,4.31195239806687
"506",506,6153,69,39,9,13,-37.0795957511291,10.6463904022595
"507",507,309,130,30,6,21,-26.2852653861046,18.2516417230545
"508",508,3865,158,16,9,26,23.8339943811297,11.4033876329833
"509",509,10461,158,19,5,23,-32.0626546395943,1.69146228327206
"510",510,2299,54,33,10,23,0.943969772197306,14.2668188758718
"511",511,9400,94,31,1,13,2.61293672956526,22.8638899095845
"512",512,5652,56,18,4,15,36.188828269951,12.0921861416586
"513",513,8986,191,17,3,31,45.7999756094068,25.0406096333188
"514",514,2861,172,21,5,19,-43.4951084433123,5.31747348778695
"515",515,5932,49,21,2,10,-37.3982663732022,16.9986243017099
"516",516,4258,74,13,5,28,22.9871047660708,23.2255043040311
"517",517,1286,25,17,6,25,-11.3835250493139,9.2376669165804
"518",518,1829,182,38,5,10,6.26972292084247,4.32805584884551
"519",519,7553,176,17,10,10,-36.5989742334932,9.87664428525046
"520",520,4898,180,14,2,20,6.11435724422336,17.2187255796143
"521",521,3441,98,26,5,23,39.6318485261872,21.0554489907236
"522",522,5662,126,24,7,13,-15.4713912168518,17.9334927877691
"523",523,6822,83,25,7,29,-22.8346927557141,12.8937649384357
"524",524,3018,65,36,2,24,-24.4683706434444,25.6339126878274
"525",525,3505,39,26,4,10,13.3922868873924,9.47414900768851
"526",526,1118,64,26,7,24,-16.3775477325544,15.2792963978392
"527",527,8340,38,17,5,27,26.4706311747432,17.1892944000331
"528",528,11761,40,38,3,9,-24.6052412316203,17.5522009498524
"529",529,10611,195,16,6,22,13.9338260050863,10.1290342821544
"530",530,5336,114,38,2,15,-31.338544911705,4.03631371672289
"531",531,9365,79,32,9,9,-4.2944117449224,20.9026022673829
"532",532,8758,196,16,7,23,49.9579022172838,1.16707602673699
"533",533,7580,169,34,1,23,-3.90240368433297,11.383232790506
"534",534,11879,88,40,3,24,-25.2105929423124,10.3025885059466
"535",535,9791,156,32,6,9,6.90142917446792,1.49041312320391
"536",536,6603,130,12,4,28,19.2632029298693,3.74541777599091
"537",537,5621,28,35,9,31,-19.0363728441298,1.66404404352163
"538",538,6632,178,27,4,12,-34.7486880375072,17.8307955354049
"539",539,1606,55,16,9,11,32.3743578977883,9.18500630844012
"540",540,1892,119,35,7,8,45.6255744211376,12.8032312762507
"541",541,7207,131,37,10,31,31.7815951537341,3.01087867121585
"542",542,2655,86,31,4,24,39.8408458102494,6.13682586990017
"543",543,10177,140,28,2,15,33.7786505464464,12.3085798820001
"544",544,7387,145,14,9,32,22.1059794770554,24.9113056707752
"545",545,6227,148,40,2,19,-49.3437804980204,3.40823418334452
"546",546,1811,108,34,4,32,-11.2967990804464,13.4731809921642
"547",547,10790,54,10,1,30,13.8764353469014,12.4313363267542
"548",548,1168,34,35,3,11,-17.6787670701742,7.428715294244
"549",549,6258,157,23,1,21,32.299952628091,11.6400772816343
"550",550,4267,115,17,10,29,18.8938300823793,20.3444019003115
"551",551,8427,27,16,2,10,40.3956134570763,24.7752418945087
"552",552,10962,46,35,8,9,17.5772800343111,16.6183347505983
"553",553,6382,129,14,5,12,4.609638848342,3.84455815063114
"554",554,4413,175,14,9,8,-46.4590693591163,20.8886868979579
"555",555,4792,120,40,1,14,-46.8360412400216,15.3680872824863
"556",556,2637,177,34,2,12,-40.4669494135305,16.284808411814
"557",557,5379,147,37,9,8,-38.0415270337835,15.8834670001932
"558",558,6251,58,11,8,14,-30.5441555101424,6.97094729677122
"559",559,9961,65,12,5,29,33.1070915097371,11.238275191108
"560",560,6921,32,13,5,31,34.8579563898966,0.71579845808656
"561",561,1903,110,31,5,10,-12.3746123630553,18.216360580923
"562",562,7384,92,23,10,19,-6.31896767299622,1.1419575166651
"563",563,8725,143,17,10,15,-27.8383323457092,6.09803337684576
"564",564,9865,57,21,1,27,-45.9399617509916,19.4870290249393
"565",565,9634,170,10,8,31,21.7378478264436,21.5277141678024
"566",566,3390,138,34,3,26,-22.3166925599799,8.63881449733535
"567",567,1161,79,33,4,11,-40.3122045332566,3.05254971178691
"568",568,9017,92,15,10,27,48.6670167185366,15.4446373991859
"569",569,9484,111,25,5,11,-20.5398781690747,4.31668500125967
"570",570,11589,68,29,6,8,25.2747285179794,17.3128178162125
"571",571,669,172,31,1,31,-27.0346124656498,8.54844248953578
"572",572,7761,44,10,1,10,21.460738661699,7.29977570652193
"573",573,7601,139,37,5,32,-11.2948567839339,16.6383897722175
"574",574,8707,179,25,3,17,39.6661240374669,11.3027327317875
"575",575,576,165,27,9,27,-40.7717028399929,11.134474202259
"576",576,11465,133,21,9,21,-10.0455471081659,24.7902078107519
"577",577,6829,97,17,1,24,-5.72531991638243,8.62792705812165
"578",578,1472,98,27,8,9,-1.52717598248273,19.1023676361355
"579",579,9947,136,32,6,26,39.0095295850188,22.4195703588147
"580",580,1347,106,19,8,32,-18.0958127370104,4.69795503517659
"581",581,10645,52,12,7,10,-47.0025479793549,0.757296349973418
"582",582,10863,71,38,1,23,3.3723684726283,2.79946794072678
"583",583,6018,134,18,2,28,-42.9844800382853,0.326902879365254
"584",584,5255,142,12,9,21,-46.2666442850605,19.7805051550041
"585",585,7146,64,14,3,28,-41.7095557320863,5.42089916279586
"586",586,8981,82,15,1,12,29.2615649290383,5.60273133618734
"587",587,4828,163,22,2,30,15.6576677924022,19.2350221034577
"588",588,2667,196,38,4,29,-8.37644406128675,23.3504281860576
"589",589,2573,170,39,7,23,-11.0184699762613,26.4109688518103
"590",590,5648,75,30,10,20,-14.948587375693,21.9403918453965
"591",591,9437,118,33,6,17,20.6702553667128,8.82050511131226
"592",592,848,97,13,2,12,-1.39500820077956,7.44581641683285
"593",593,10201,144,35,6,24,32.3265157174319,21.0755422402949
"594",594,1913,33,38,6,27,-12.6293205656111,23.4444571083814
"595",595,8953,197,22,4,13,-29.4836225220934,11.6227076564233
"596",596,4446,95,30,6,29,-44.8727324372157,7.35900455674017
"597",597,8559,81,40,2,13,1.23621923848987,11.4979530361202
"598",598,962,191,30,1,30,39.2214346677065,11.810112399091
"599",599,371,196,35,4,25,18.8702325802296,2.22931732827215
"600",600,5137,78,15,10,32,37.0714435353875,2.71873015424493
"601",601,11636,124,29,10,13,-25.0007062219083,0.44614715878549
"602",602,4818,39,38,5,20,24.3460899684578,12.6476324796977
"603",603,8343,187,29,5,31,-19.1923421109095,21.6516938329858
"604",604,11644,71,28,8,17,-43.1408708216622,14.8720094414484
"605",605,10798,172,16,3,13,15.4528871178627,12.7202565190846
"606",606,2412,85,24,10,31,-37.4174975324422,18.6366146486904
"607",607,2428,190,16,1,8,-11.5029703360051,13.7989792320738
"608",608,3748,78,30,5,28,-5.45477087143809,9.50948351841024
"609",609,8659,109,13,5,15,-38.0651467479765,11.3662721414505
"610",610,2364,183,39,6,15,47.6707697613165,23.6670387115721
"611",611,9110,77,10,9,27,44.5654848124832,25.9782051000982
"612",612,8968,90,39,9,8,43.6391385504976,14.7063531828925
"613",613,11395,44,26,7,31,18.3714996092021,9.05012827119417
"614",614,11140,36,15,3,32,16.4048674050719,23.4775657170028
"615",615,9021,133,25,1,24,-19.4940343033522,15.6453121523715
"616",616,1102,95,38,5,20,-48.0949666118249,15.8279024373854
"617",617,7889,49,39,4,14,47.2668604459614,24.3391605537902
"618",618,10759,131,29,1,32,39.0845688292757,25.2291095303085
"619",619,1489,196,31,8,14,-35.0909978849813,14.9702443146103
"620",620,7911,116,40,8,13,-37.4934121733531,4.75275245380518
"621",621,8383,67,10,10,13,-34.6752093173563,18.6086137226503
"622",622,3566,153,31,7,30,4.65247519314289,10.3919454061398
"623",623,8781,189,25,3,20,-14.7215922828764,13.3670569888898
"624",624,538,136,20,7,14,-49.330560490489,16.445722929734
"625",625,8759,124,26,10,25,-16.7671556817368,25.6142782538882
"626",626,7930,33,27,7,27,-35.6393323978409,15.841653690683
"627",627,7047,126,26,6,12,25.9552413364872,20.398980557078
"628",628,5904,177,39,9,22,-1.51688025798649,7.82172703500628
"629",629,6909,59,30,4,17,-34.8175812978297,25.5521950787066
"630",630,1594,40,27,1,27,-8.25307143386453,7.79573748167302
"631",631,9411,193,22,9,17,2.08052631933242,17.4785834958029
"632",632,9771,51,26,6,18,35.7714131241664,23.1255715014564
"633",633,8703,117,13,3,19,12.157215224579,18.7099982125792
"634",634,3435,42,28,6,8,-4.69440456945449,18.8876800865412
"635",635,3850,86,21,9,17,-41.5940990671515,0.10731469264091
"636",636,1689,95,39,7,10,-36.9055305374786,26.0548415505185
"637",637,7388,35,10,2,27,-48.2208791421726,6.47081431897869
"638",638,5813,68,16,8,20,-47.5842844927683,22.1067105963363
"639",639,5805,40,24,2,17,39.5161828259006,6.91249058825336
"640",640,2795,47,31,2,12,-37.9556314786896,2.11584282895131
"641",641,10928,125,38,9,28,25.1889628358185,16.5157144353811
"642",642,479,94,25,2,28,-13.3478095754981,9.78191960309306
"643",643,3707,50,14,5,27,16.8160324217752,17.3300204995372
"644",644,1732,196,39,8,8,-5.51561401225626,22.1811897279222
"645",645,9009,35,23,9,16,37.0863476302475,7.48711931284727
"646",646,9319,156,33,9,22,-41.7583618545905,20.2374807615611
"647",647,9887,47,19,1,20,-33.7617823854089,3.43436069343705
"648",648,2846,186,12,9,18,-12.810045783408,10.3363598907618
"649",649,5839,45,38,2,22,-47.9295665631071,7.32674798229034
"650",650,2168,138,27,2,11,22.1429731464013,17.0487588479905
"651",651,11295,64,26,7,20,44.0191801870242,24.7114805949056
"652",652,8628,154,27,10,18,-42.0943969162181,1.45030090820324
"653",653,4018,162,22,9,25,-17.8679266711697,21.7787808457788
"654",654,4999,44,13,8,23,-11.1532917246222,13.6748376225252
"655",655,9603,62,27,7,16,13.2981509668753,16.4583026345032
"656",656,9768,58,35,6,19,-31.5048020100221,21.8588419925729
"657",657,11495,121,33,10,29,48.5804734518752,15.0552782787816
"658",658,8355,194,24,7,31,-3.21054384112358,11.9445373832786
"659",659,5185,178,30,8,8,44.4715299643576,1.53782959175575
"660",660,6715,185,34,7,8,-23.180844867602,8.63449966223352
"661",661,3845,83,38,6,15,-29.3553359340876,11.6796431194961
"662",662,4698,148,39,4,26,-4.20588192064315,0.640854285561247
"663",663,5240,38,28,5,10,-34.3979348894209,19.308099893088
"664",664,6140,26,15,1,25,48.1310043716803,6.53605863607489
"665",665,6995,132,17,1,16,44.5706913014874,4.76832949902024
"666",666,3424,82,22,3,20,21.6653013601899,16.6091755220739
"667",667,8608,43,14,7,19,11.1635645153001,14.3594492141313
"668",668,12160,141,16,10,28,31.9655758561566,23.3646704488953
"669",669,331,187,10,9,28,-0.632200366817415,20.1570887171675
"670",670,12101,180,21,4,28,-34.3329114373773,1.03137540367572
"671",671,2313,192,21,10,17,-18.0694128619507,26.4158776947467
"672",672,8015,123,25,4,24,-21.6617547674105,7.76754752593697
"673",673,2723,80,10,5,16,-30.7982054306194,19.1656293995637
"674",674,5163,149,13,6,20,-21.1398619227111,18.9330399640743
"675",675,9761,163,34,10,26,-42.0978052541614,6.89989391042152
"676",676,6649,42,37,3,8,20.2437662752345,20.7137744342878
"677",677,12138,151,21,6,15,-22.5486257113516,22.511380622359
"678",678,6921,138,21,5,26,-17.2638406045735,26.3674436630164
"679",679,6495,98,30,6,17,-11.8414299329743,20.4936267719832
"680",680,1086,137,22,3,23,25.6037507904693,19.9758755638956
"681",681,11621,117,21,9,32,-28.9953889558092,17.2445955194377
"682",682,1507,119,18,2,25,27.0065310178325,13.6785888482947
"683",683,4323,43,36,7,13,-25.7331523345783,1.94968174671964
"684",684,6601,60,12,5,18,-2.76294974610209,3.73600596904452
"685",685,1886,36,20,10,9,-46.8485350487754,13.9831750725659
"686",686,4632,147,16,5,29,14.3473098054528,22.0440636390685
"687",687,1547,90,40,9,23,13.2292761467397,8.26372616265807
"688",688,3526,86,27,4,15,-11.63015877828,14.0463523223582
"689",689,5137,108,34,8,18,33.7740198243409,18.9264449204754
"690",690,1643,135,14,5,19,14.8051475873217,2.52893757745135
"691",691,4649,149,18,2,18,-46.9163051340729,12.4354638967169
"692",692,10895,87,15,7,16,21.3937907945365,7.66336572597455
"693",693,12097,35,18,2,24,26.8881750525907,19.5890724657988
"694",694,9698,180,35,8,10,-26.9624472362921,8.28030878934031
"695",695,2056,32,40,4,27,47.8970461525023,23.8477281863228
"696",696,11079,144,23,10,29,38.9779824763536,22.7281683771415
"697",697,9793,109,37,10,21,11.8714716518298,2.07956431115908
"698",698,844,94,21,10,18,34.1710327658802,21.8986793870975
"699",699,9596,150,36,10,18,3.44134503975511,2.10392336459667
"700",700,4037,63,11,7,12,-12.5216131098568,1.93781561393663
"701",701,5120,132,14,10,25,35.5435477104038,18.9034726359749
"702",702,3795,47,10,7,15,12.5411381246522,4.57750785240997
"703",703,12154,50,31,6,9,-18.9433095045388,20.0771360289224
"704",704,6933,133,28,5,18,-44.720191298984,13.8399516562035
"705",705,1664,77,13,8,15,-19.5059285964817,16.4934642495017
"706",706,3324,47,15,2,20,41.4074413944036,16.8963635427167
"707",707,11028,90,32,2,8,31.3907487783581,3.76065548334853
"708",708,2861,107,24,8,27,41.7375092627481,18.4444577261205
"709",709,1849,103,12,4,30,25.6600449094549,17.9167480007794
"710",710,2836,178,19,9,15,-25.1830624882132,19.092526190443
"711",711,8428,113,38,7,28,6.42740975599736,17.7145783594456
"712",712,3178,174,19,2,21,14.7653794381768,8.75400675573945
"713",713,5557,195,23,2,32,33.3390186307952,8.07324144769134
"714",714,4422,29,19,8,8,27.6288594352081,5.27798366160528
"715",715,5871,94,22,1,10,15.0420973775908,3.54584116330044
"716",716,12195,95,35,6,17,15.5998704023659,21.2627261542245
"717",717,3148,30,38,2,18,8.50765025243163,10.349628636475
"718",718,8035,84,34,6,14,-33.260310953483,12.3132708823716
"719",719,9453,150,20,10,17,-11.6903743706644,17.725701027662
"720",720,5225,170,12,3,11,34.9863773444667,2.63721219301014
"721",721,11763,171,17,4,28,-37.8460914827883,5.48063055387163
"722",722,1602,132,28,1,13,30.5824910756201,19.5374546922527
"723",723,5803,140,16,1,28,-44.2502696765587,18.661474583315
"724",724,8748,105,38,3,21,30.0694185076281,0.660162702196278
"725",725,10932,175,31,3,29,5.78328107949346,1.42437982707983
"726",726,7361,148,14,7,31,8.65269931964576,12.9955491992095
"727",727,2363,119,16,1,10,33.4433417767286,16.5212097405121
"728",728,1363,78,30,9,17,-48.0155258905143,20.6640171268184
"729",729,6184,108,30,10,31,20.1376203680411,3.13358091445942
"730",730,470,144,15,10,29,-41.1413475172594,19.0019927997282
"731",731,10425,30,11,9,8,30.4435886675492,17.1622718529035
"732",732,7458,122,35,4,16,-18.692275765352,26.2647794991783
"733",733,11750,147,16,6,20,-36.0011472599581,13.1182503627418
"734",734,10269,193,16,5,12,43.5371320927516,25.3472083161781
"735",735,4264,44,40,2,30,6.75210908520967,1.1551260466543
"736",736,5556,32,36,8,24,-26.7213792307302,2.1336368671055
"737",737,7620,126,30,7,11,-16.7785021709278,13.0088851831767
"738",738,5951,140,10,2,21,-31.4236669335514,10.7913603350462
"739",739,6118,183,17,4,22,30.0661373883486,20.8752835955296
"740",740,2916,80,21,1,9,34.6565364161506,24.7811130749297
