X1,SimNumber,Targets,Span,Samples,Phases,Errors,OffsetVaria
2392,2392,1070,54,22,9,12,21.293098829776
2393,2393,1181,157,39,9,32,22.6476990007351
2394,2394,598,128,12,1,25,17.1771470919014
2395,2395,384,47,36,7,21,7.92366086973785
2396,2396,707,177,16,9,14,1.18432701943303
2397,2397,502,108,28,9,28,26.1668127769611
2398,2398,750,36,24,2,17,23.9237706412482
2399,2399,763,93,38,2,12,4.24100542189949
2400,2400,1153,102,29,1,10,22.8367658695867
2401,2401,1022,100,39,2,14,0.0320542510626838
2402,2402,666,180,20,9,26,21.1550022963479
2403,2403,1155,96,32,10,9,18.992238952561
2404,2404,773,128,26,5,15,12.6976463450966
2405,2405,765,133,36,1,28,22.9578259890706
2406,2406,605,59,33,3,24,4.64967738884036
2407,2407,830,116,16,5,8,7.16426686487813
2408,2408,842,135,23,7,24,25.2231636276913
2409,2409,558,143,18,6,27,3.59431548368907
2410,2410,469,97,29,9,8,18.3558163722428
2411,2411,766,85,15,4,25,2.08371300027613
2412,2412,1128,130,38,8,23,25.6293654433119
2413,2413,708,132,29,3,25,24.5285830672258
2414,2414,740,146,24,1,16,2.71662181111798
2415,2415,818,28,22,3,17,4.745716092068
2416,2416,668,113,19,1,15,10.6838771294083
2417,2417,744,40,27,7,31,17.579928968048
2418,2418,1020,196,16,5,21,9.94326380911749
2419,2419,483,140,34,3,10,23.8635966733992
2420,2420,985,187,32,3,13,8.89900416872278
2421,2421,949,43,32,7,13,24.6893890834083
2422,2422,375,67,22,3,21,26.2594832249554
2423,2423,411,91,40,4,27,11.5507692029041
2424,2424,1054,47,38,9,24,0.765051170161925
2425,2425,728,152,22,1,30,0.340703262614785
2426,2426,1025,173,31,4,20,13.9044181368931
2427,2427,1129,153,31,10,16,11.0460426393843
2428,2428,712,32,35,3,23,9.40327517425385
2429,2429,928,34,14,9,10,5.00320337547525
2430,2430,397,83,13,1,11,2.36207874254743
2431,2431,1050,63,15,4,14,20.9903130828182
2432,2432,595,96,40,10,28,14.6658150495226
2433,2433,1158,51,16,9,13,3.19593847823259
2434,2434,442,72,36,10,25,25.7778571416088
2435,2435,1004,137,11,10,15,19.8861190039134
2436,2436,1035,190,30,4,10,8.40683686332381
2437,2437,1056,161,36,8,23,10.3137819970588
2438,2438,462,98,33,4,23,23.5374719226032
2439,2439,972,188,33,1,24,11.2595988797504
2440,2440,694,189,24,9,14,24.623260525893
2441,2441,666,61,10,2,27,0.065912308936473
2442,2442,733,96,23,6,8,13.6792831397208
2443,2443,365,108,30,3,23,21.8991372464139
2444,2444,1115,102,32,4,30,20.0465854354473
2445,2445,677,117,36,8,10,23.7716457203792
2446,2446,273,181,33,3,12,6.72203995514708
2447,2447,455,146,27,2,28,12.1648898514046
2448,2448,704,87,36,3,29,15.3949217624054
2449,2449,321,139,26,2,13,18.0261908455254
2450,2450,1163,69,28,4,8,12.702424092564
2451,2451,1183,149,13,5,9,0.480880652803462
2452,2452,986,178,28,8,29,8.25026936207409
2453,2453,784,64,12,5,12,13.6841316730652
2454,2454,529,138,40,1,9,22.1683451421913
2455,2455,1023,182,20,7,27,21.4734670688016
2456,2456,425,41,22,4,18,1.12188383763353
2457,2457,571,120,29,1,17,25.3790685933686
2458,2458,566,174,13,6,11,0.996805180525407
2459,2459,354,61,34,3,16,22.3365401229938
2460,2460,1158,121,17,5,14,26.3008567834513
2461,2461,1179,109,31,9,22,8.09524908104003
2462,2462,471,27,23,4,18,22.4635229590645
2463,2463,689,198,19,2,21,17.2102237719153
2464,2464,945,147,12,4,29,3.37702005479275
2465,2465,631,93,28,1,19,11.3311101315862
2466,2466,319,114,31,4,12,1.84893974675052
2467,2467,683,153,34,1,19,2.81764737414033
2468,2468,416,82,12,6,30,2.0366331733882
2469,2469,551,116,17,4,26,12.4409389217836
2470,2470,926,197,38,9,15,7.6560861762194
2471,2471,909,93,20,3,29,13.0081367642775
2472,2472,683,126,37,3,17,7.55753227611328
2473,2473,934,25,23,2,13,21.3086582047434
2474,2474,1144,49,40,4,22,0.595884732941166
2475,2475,928,161,25,3,17,14.6026282365725
2476,2476,423,81,39,7,16,22.3667523102481
2477,2477,908,136,33,8,21,5.80094281735644
2478,2478,445,114,37,8,14,1.09653412125492
2479,2479,1073,181,38,3,31,11.9205527182142
2480,2480,816,119,14,6,21,17.3141480514626
2481,2481,372,130,23,2,20,5.70721365375631
2482,2482,697,156,31,2,12,2.14727857597289
2483,2483,776,98,35,10,10,3.0675031712458
2484,2484,292,71,29,7,10,16.5755823760107
2485,2485,668,61,21,5,18,2.3181118099005
2486,2486,344,162,16,6,22,8.39510220853612
2487,2487,409,102,32,7,23,10.9447838710467
2488,2488,1107,59,25,1,24,13.2823934459237
2489,2489,292,60,10,7,18,18.9015813456811
2490,2490,283,71,35,5,21,24.8886345455383
2491,2491,415,42,19,9,21,8.42543260876043
2492,2492,636,195,32,9,25,13.2943789639347
2493,2493,514,171,22,7,20,13.1162210359774
2494,2494,1079,118,18,9,27,18.4296248920152
2495,2495,731,114,37,4,24,11.0359808955546
2496,2496,583,170,32,3,31,16.6812460705664
2497,2497,1014,108,36,2,13,17.6078587071754
2498,2498,745,52,11,6,26,22.3257103835554
2499,2499,782,79,40,8,9,16.5754283042839
2500,2500,765,162,15,2,31,11.078680765321
