"","SimNumber","Targets","Span","Samples","Errors","OffsetVaria"
"659",659,950,38,8,24,18.554550692843
"660",660,967,32,19,15,8.34065001373435
"661",661,667,79,16,9,1.73367878785473
"662",662,1070,41,3,20,2.5941083384396
"663",663,688,37,13,8,15.2430020237144
"664",664,793,100,3,22,9.14966351170489
"665",665,745,28,19,24,23.9383388596922
"666",666,313,36,20,8,3.313690707603
"667",667,986,88,13,11,6.77496727050375
"668",668,842,59,7,16,20.1997847123125
"669",669,240,49,13,31,1.36706516937586
"670",670,1130,99,4,21,22.9760885540894
"671",671,408,100,16,20,11.578844190974
"672",672,1177,60,23,21,3.91372431257158
"673",673,214,70,12,12,18.6084359589713
"674",674,756,45,13,21,22.0087501734637
"675",675,1010,75,7,17,15.6157989640848
"676",676,352,46,25,30,2.99602796942997
"677",677,774,46,11,19,1.88666215329594
"678",678,968,43,20,12,21.7354740363206
"679",679,1194,63,9,11,7.23396826133621
"680",680,1067,89,21,30,21.5519924588299
"681",681,653,58,6,16,6.94500858241878
"682",682,290,62,3,31,22.9214632846408
"683",683,1117,39,19,20,3.78991604385502
"684",684,342,43,3,25,17.8539276418665
"685",685,289,43,14,22,7.65038940928737
"686",686,562,75,23,31,23.9410388537981
"687",687,202,49,4,10,16.4907688703907
"688",688,787,67,21,32,19.3644572725263
"689",689,432,80,10,18,10.1640745931235
"690",690,963,50,11,8,13.7362496059341
"691",691,1022,43,6,27,15.1853264092465
"692",692,269,93,11,11,0.120788089931011
"693",693,1166,87,2,16,21.3241102749105
"694",694,294,27,17,10,4.18788041447685
"695",695,695,35,18,29,4.56474109844398
"696",696,486,52,23,27,3.3496749701146
"697",697,501,60,4,16,2.03123444381147
"698",698,510,59,5,20,6.09338338699681
"699",699,571,87,22,18,5.45226962738344
"700",700,1155,95,11,23,21.0885276203877
"701",701,252,83,25,32,26.4644693026384
"702",702,406,45,8,10,7.14681994467298
"703",703,831,40,11,10,5.9198703403112
"704",704,1096,97,8,18,17.0636083898579
"705",705,538,92,25,18,3.67583186546038
"706",706,289,87,14,25,3.34220909302682
"707",707,523,58,21,20,2.54647749473876
"708",708,819,83,5,19,22.8294983200522
"709",709,920,39,23,22,7.06368516194308
"710",710,654,72,4,13,15.3572524961685
"711",711,460,84,10,11,25.1888863271493
"712",712,208,85,6,26,23.6082667705242
"713",713,596,31,19,11,24.1175894308714
"714",714,1115,31,22,14,0.873062138714828
"715",715,569,49,20,25,11.3450562326815
"716",716,1112,76,4,26,15.156691649447
"717",717,511,59,12,26,16.4188327798969
"718",718,722,79,19,25,21.8997258742009
"719",719,781,75,21,18,1.16862187726167
"720",720,831,60,25,25,11.7538612694207
"721",721,588,58,5,26,21.7113416482322
"722",722,932,28,20,31,13.5530260301013
"723",723,1161,99,13,17,13.9278928388555
"724",724,1123,95,8,24,25.3491401604307
"725",725,1126,60,2,31,13.5420504926101
"726",726,1038,64,16,12,7.26879414779809
"727",727,1152,36,9,13,13.9758899638397
"728",728,903,37,24,15,1.39190449076798
"729",729,642,57,14,27,5.64702408870542
"730",730,616,93,12,18,12.1328392982227
"731",731,881,41,11,10,11.925872190807
"732",732,458,55,4,10,15.982435910499
"733",733,1141,86,9,29,25.1098445389394
"734",734,342,89,19,14,19.5039340102465
"735",735,748,27,25,14,23.5365768789006
"736",736,888,87,19,8,12.2499226248085
"737",737,1031,25,24,16,23.9666767358852
"738",738,310,79,24,23,23.9487583458307
"739",739,803,71,22,12,0.531059368533548
"740",740,513,100,3,14,10.3943822283128
"741",741,509,89,10,12,11.8460156030431
"742",742,399,95,4,10,20.0147229494758
"743",743,749,28,16,32,0.252554923455464
"744",744,1175,58,18,10,16.8692118189195
"745",745,709,35,13,16,9.0001894673293
"746",746,343,47,13,21,2.60595580147067
"747",747,1151,92,10,17,26.4473779344705
"748",748,500,82,4,17,3.63812396406592
"749",749,1022,87,24,22,8.59986613097857
"750",750,732,41,8,29,16.1678056502054
"751",751,207,85,7,16,4.32038523380389
"752",752,861,90,3,13,16.6438794258307
"753",753,362,44,5,18,22.0662461733187
"754",754,813,95,25,32,23.2576332134092
"755",755,420,89,21,23,10.2383729440083
"756",756,557,90,21,25,25.4702226268549
"757",757,330,81,9,19,17.8873771554693
"758",758,603,76,9,20,2.4768373333395
"759",759,713,51,7,24,2.93205041289516
"760",760,310,90,5,30,24.4931204472082
"761",761,1007,88,4,28,18.1483551765671
"762",762,1171,37,19,9,3.20384632128547
"763",763,1170,71,8,29,8.97301945630647
"764",764,941,59,24,11,2.57619571712869
"765",765,687,58,7,21,25.0083352652257
"766",766,389,42,4,30,2.17618399781734
"767",767,1048,64,22,15,13.5528537945445
"768",768,1188,25,8,18,7.70563484643446
"769",769,1083,91,2,13,0.178418689689599
"770",770,694,56,21,25,7.13888053085981
"771",771,459,98,11,20,9.13001001931773
"772",772,385,55,23,19,11.418619608616
"773",773,530,98,23,26,5.62289069494302
"774",774,906,74,7,19,23.5238274311654
"775",775,291,91,4,9,14.9197717199561
"776",776,634,91,20,18,8.71311204614886
"777",777,371,97,11,14,4.17028744942765
"778",778,1021,83,21,31,6.01456739419722
"779",779,710,60,16,11,24.7463196661856
"780",780,233,81,22,32,5.47764342441037
"781",781,546,85,3,16,7.37394593577134
"782",782,405,72,23,32,14.6747360443617
"783",783,795,32,23,16,20.4693959450673
"784",784,719,31,4,8,17.3070852892401
"785",785,333,50,4,17,25.8217495001343
"786",786,817,49,10,22,19.0450614186896
"787",787,758,47,16,20,0.301826403999235
"788",788,1066,100,16,19,8.88549950916134
"789",789,718,43,25,10,21.1420808413376
"790",790,508,92,2,21,19.2194285355739
"791",791,913,39,4,29,26.2558108057759
"792",792,357,58,16,21,25.7723973003689
"793",793,222,44,14,17,11.6642711577425
"794",794,748,52,2,12,2.86062236670195
"795",795,799,63,10,32,21.7420905260721
"796",796,829,47,22,30,26.1461539684073
"797",797,250,33,17,20,24.9948754044313
"798",798,941,80,14,18,23.9075524757644
"799",799,1040,90,4,10,26.0737690511539
"800",800,591,71,24,22,17.3497583821646
"801",801,1120,55,24,17,24.7704145913746
"802",802,353,83,10,22,19.6325992649051
"803",803,329,53,24,16,7.97218205576949
"804",804,648,38,19,22,24.599889883427
"805",805,797,53,15,13,14.5570126772185
"806",806,283,76,24,9,25.250874567938
"807",807,957,44,7,23,1.27658329014783
"808",808,852,43,21,26,15.6240302701532
"809",809,214,56,19,27,23.305957737728
"810",810,1037,65,12,13,13.2239458069813
"811",811,1191,82,2,26,22.8045519344811
"812",812,229,34,15,12,8.32323235679208
"813",813,845,76,25,32,10.9050660159946
"814",814,818,67,9,16,7.63199757505418
"815",815,889,84,2,24,8.97578631230979
"816",816,863,78,24,25,10.6449376783825
"817",817,489,41,15,18,1.27351022183173
"818",818,586,77,21,12,12.1922563267073
"819",819,1176,51,8,9,19.5840157209148
"820",820,1030,77,16,13,3.07902206885396
"821",821,261,89,10,28,10.7106324387204
"822",822,527,95,18,30,25.0539132629638
"823",823,719,32,3,13,18.9350062480345
"824",824,939,73,4,15,3.27403532773536
"825",825,284,74,22,25,19.1972913553708
"826",826,505,38,4,21,22.0934680228266
"827",827,989,66,19,18,13.4462875291556
"828",828,375,93,20,20,13.3347203060265
"829",829,260,34,11,26,0.398147713964339
"830",830,638,57,17,10,0.491524644868448
"831",831,276,49,8,30,4.98171087550349
"832",832,1032,42,13,19,12.9384736759786
"833",833,694,93,5,20,10.9236579855264
"834",834,462,39,21,17,10.9346550123587
"835",835,1160,95,19,24,21.86259133039
"836",836,783,32,12,12,12.8442853388991
"837",837,484,81,23,29,6.76577629229543
"838",838,460,97,9,10,23.5192006890445
"839",839,946,75,4,13,16.8987461572094
"840",840,707,30,10,11,20.6247609871947
"841",841,818,97,21,18,21.4144861758407
"842",842,1120,73,20,19,6.39015935561317
"843",843,450,67,19,11,20.4032764632972
"844",844,233,78,2,31,7.48942876609787
"845",845,446,96,14,20,21.5365329725882
"846",846,340,27,18,16,17.6502862737356
"847",847,1063,85,7,15,18.2460443327564
"848",848,421,25,23,31,20.5681455505705
"849",849,860,30,8,19,4.69491448159702
"850",850,335,35,12,15,22.4574907535755
"851",851,1078,69,25,14,9.48658644351852
"852",852,826,87,14,12,18.4819176517483
"853",853,816,36,22,25,4.70916530191852
"854",854,664,56,16,30,15.2913217232658
"855",855,1181,62,16,29,2.79304423189699
"856",856,303,65,21,25,6.65443316788739
"857",857,834,64,8,13,18.2026988634616
"858",858,1184,67,24,21,6.70342698368686
"859",859,703,69,12,32,11.0933690168199
"860",860,410,99,22,8,24.1904992852809
"861",861,222,82,22,22,12.8666082664756
"862",862,638,79,15,32,11.5777222536404
"863",863,341,64,9,21,3.77835524727614
"864",864,981,30,10,21,2.79902119318279
"865",865,575,85,6,30,12.0994693007346
"866",866,1032,30,24,19,11.9384001249587
"867",867,267,57,3,29,0.184636241516331
"868",868,640,53,2,12,10.6482403303534
"869",869,839,95,24,19,16.0000494455921
"870",870,618,83,22,17,11.8706772903216
"871",871,1078,30,22,31,25.5074499949943
"872",872,712,50,17,30,4.35998539414746
"873",873,369,80,21,12,8.4648152782165
"874",874,255,58,4,26,15.8160935601536
"875",875,1144,51,18,22,19.8647385101137
"876",876,1084,35,25,16,16.9185014509538
"877",877,968,51,2,30,0.758271563787246
"878",878,319,44,19,32,13.8289029759795
"879",879,422,85,17,14,14.9251639219064
"880",880,345,71,20,29,0.961365653991466
"881",881,304,87,7,22,23.2449420639179
"882",882,1083,70,22,26,18.4147588644978
"883",883,619,63,3,23,17.1952198868508
"884",884,407,26,12,20,5.75816291938373
"885",885,369,69,6,12,7.64776611170708
"886",886,427,85,15,21,8.13444283802598
"887",887,1018,65,23,13,16.9501173740381
"888",888,795,99,20,21,2.39516655901284
"889",889,766,77,13,31,11.1957972668097
"890",890,548,93,25,9,1.22681088522868
"891",891,777,44,25,27,22.744614787438
"892",892,386,76,19,15,6.35515450236527
"893",893,689,71,25,28,23.0809869553996
"894",894,636,29,20,31,15.9456666731462
"895",895,448,64,8,21,14.2860107392075
"896",896,313,34,13,22,3.89408153092116
"897",897,1125,51,23,20,3.69299977590935
"898",898,1056,63,2,26,25.5734513501714
"899",899,475,71,3,16,3.94065501019778
"900",900,527,93,7,14,14.4526172301411
"901",901,200,58,6,26,2.3293493162177
"902",902,361,92,15,15,16.6965824450334
"903",903,938,72,20,9,25.5795078460812
"904",904,1094,87,10,28,13.9014891082428
"905",905,316,62,18,22,0.484103406133363
"906",906,480,64,22,9,8.72708608400449
"907",907,1130,53,12,27,7.92248173855082
"908",908,823,48,23,16,12.8013316505852
"909",909,820,37,8,25,7.20785322086327
"910",910,316,95,14,10,9.01530193433841
"911",911,209,33,24,11,10.5722301618827
"912",912,489,90,20,13,23.0798384571664
"913",913,486,98,15,17,2.67368397296686
"914",914,865,38,23,16,1.6906732980744
"915",915,1103,65,24,24,11.0130125905618
"916",916,1142,67,12,16,12.2068155372737
"917",917,323,52,17,18,16.9886432771019
"918",918,1069,94,17,17,7.91423225631285
"919",919,381,55,3,12,2.9658656586709
"920",920,555,42,21,25,24.2379065732013
"921",921,660,55,11,13,26.448821144548
"922",922,561,93,11,26,26.1373487247962
"923",923,677,50,4,32,7.46002863901551
"924",924,770,32,17,28,26.2897371137475
"925",925,1183,80,19,19,1.73881754761399
"926",926,949,95,7,21,20.6923143071476
"927",927,819,73,6,29,13.0528017951043
"928",928,708,98,6,30,23.8203339655229
"929",929,550,41,5,14,5.21794388645445
"930",930,990,66,14,10,5.92560992551106
"931",931,777,25,21,29,24.686820561128
"932",932,335,93,4,10,6.4059499800757
"933",933,800,85,25,25,5.9859127491992
"934",934,1122,39,11,30,24.728708185629
"935",935,1185,82,15,16,6.92547888665181
"936",936,261,58,7,11,12.5243961988736
"937",937,587,61,13,12,23.4594766091572
"938",938,348,41,19,18,22.8197155119414
"939",939,833,78,12,9,19.6588927353933
"940",940,935,49,10,23,16.8119251905226
"941",941,624,80,18,14,3.292488267462
"942",942,1065,85,24,12,19.7138634014225
"943",943,389,66,21,31,1.24486078412738
"944",944,762,64,13,12,16.1362261658371
"945",945,497,100,14,19,1.42018753613299
"946",946,904,92,18,12,24.2604657169452
"947",947,228,27,2,31,23.715126612518
"948",948,688,53,22,11,10.9440301708165
"949",949,922,34,19,23,6.14109361107717
"950",950,480,59,6,14,8.08041997965123
"951",951,717,57,17,30,4.93707163435384
"952",952,306,32,4,20,15.5856605427109
"953",953,353,96,11,18,7.60894129517931
"954",954,264,64,21,16,3.84175125276064
"955",955,628,71,12,18,12.8100594387879
"956",956,791,79,9,13,26.4203914065121
"957",957,539,74,3,31,16.5453789375033
"958",958,785,25,15,10,3.03535282188491
"959",959,1064,36,20,25,24.2008882433518
"960",960,385,60,20,27,22.3112962183289
"961",961,611,33,12,13,18.3201385564955
"962",962,1063,84,14,12,5.91548600264639
"963",963,341,44,4,15,1.01363816450909
"964",964,1100,57,5,29,17.4109122898784
"965",965,1171,50,15,19,7.72454025926022
"966",966,371,34,7,11,16.1621154972767
"967",967,651,92,18,21,21.3998743123785
"968",968,870,52,4,23,22.6659995962731
"969",969,754,51,2,23,15.9916471626018
"970",970,1074,31,17,21,8.11471624609455
"971",971,315,82,8,18,19.8551808495864
"972",972,383,62,18,17,18.0487767352622
"973",973,995,43,17,15,22.1935537927377
"974",974,953,70,3,19,5.30928630180983
"975",975,356,97,23,13,2.66984821505216
"976",976,683,54,19,15,0.354332156850724
"977",977,536,65,13,26,21.2443415016143
"978",978,787,93,7,15,7.36596699835244
"979",979,989,76,16,16,2.74377006749925
"980",980,703,48,24,14,6.66849534103926
"981",981,375,94,21,14,18.2430600352238
"982",982,1145,57,14,25,15.0309444288921
"983",983,1077,38,23,9,4.83620969387656
"984",984,842,78,17,18,11.800048094803
"985",985,757,27,8,18,12.8371192020257
"986",986,480,32,19,8,16.9820479805421
"987",987,860,65,16,18,3.06692641411396
"988",988,574,26,24,10,14.8041812640007
"989",989,896,82,21,14,7.27895579269296
"990",990,926,68,15,32,24.5751270241088
"991",991,530,71,16,10,12.5680577459582
"992",992,590,98,23,20,16.804923885471
"993",993,317,31,16,17,21.0996793112457
"994",994,844,77,7,16,1.79856952107325
"995",995,649,77,12,9,16.745628123997
"996",996,495,28,17,19,0.966189526728354
"997",997,958,56,20,26,7.99467829244444
"998",998,825,54,5,28,24.7106931953412
"999",999,786,55,6,28,17.3979070122475
"1000",1000,265,36,21,26,4.04642838491872
"1001",1001,792,35,8,26,17.1507429355739
"1002",1002,1169,86,11,30,14.9991543206007
"1003",1003,1135,82,13,22,26.3049041709632
"1004",1004,407,98,7,22,17.4316655083939
"1005",1005,671,62,7,12,11.1895208121007
"1006",1006,839,49,15,15,8.78674610307417
"1007",1007,935,58,25,13,12.4958781466179
"1008",1008,719,41,17,12,9.89092004381958
"1009",1009,732,25,9,23,18.2202132502026
"1010",1010,984,90,25,16,18.5538305562118
"1011",1011,673,90,9,28,3.90201442327769
"1012",1012,1153,56,14,21,4.14429469397897
"1013",1013,342,41,24,13,9.91769963738276
"1014",1014,361,48,4,11,8.79085679869074
"1015",1015,550,60,12,25,8.53246505032806
"1016",1016,1005,60,19,13,24.0730919774182
"1017",1017,620,29,6,21,6.72326459462568
"1018",1018,554,97,25,10,0.358839569271542
"1019",1019,719,44,11,20,13.581298605351
"1020",1020,353,31,24,22,26.1047544659898
"1021",1021,861,58,14,20,25.4831031330405
"1022",1022,1126,48,11,10,21.010784595384
"1023",1023,470,46,12,25,0.91998279763828
"1024",1024,850,56,9,17,25.2334558312844
"1025",1025,626,94,15,24,0.0142499834145419
"1026",1026,1164,44,9,29,15.1628808141195
"1027",1027,385,27,18,20,8.34808602909068
"1028",1028,672,85,13,25,1.94798757470236
"1029",1029,393,33,16,21,24.5021599881854
"1030",1030,697,34,12,27,12.7529890241341
"1031",1031,1170,71,14,24,6.62987336217333
"1032",1032,864,37,23,8,3.18389563680277
"1033",1033,284,57,2,17,22.9448275598946
"1034",1034,549,95,14,14,2.64477491712244
"1035",1035,410,65,24,28,10.0948875464804
"1036",1036,1051,80,17,10,24.2615142524154
"1037",1037,792,28,3,15,17.970943514256
"1038",1038,466,73,19,10,1.52684762535454
"1039",1039,1030,62,2,25,4.28341952600144
"1040",1040,293,77,3,32,22.6649869195598
"1041",1041,994,59,9,23,9.85246667885012
"1042",1042,242,40,14,32,1.18550720565231
"1043",1043,1061,97,5,12,16.0674509149387
"1044",1044,641,75,13,26,19.6014714083762
"1045",1045,880,80,20,23,23.6541944713488
"1046",1046,1170,54,8,20,12.8129807737235
"1047",1047,1029,63,4,16,18.1623144069526
"1048",1048,882,34,20,9,23.2455639221359
"1049",1049,752,79,23,21,13.9785782477045
"1050",1050,211,54,14,17,5.41923063238105
"1051",1051,1184,98,21,30,6.63528124770243
"1052",1052,1154,27,20,14,5.03396743097203
"1053",1053,712,45,19,23,18.3581240424272
"1054",1054,1172,100,25,20,5.36821510949451
"1055",1055,1120,55,11,27,10.1413506730858
"1056",1056,1099,35,12,28,25.1725607211301
"1057",1057,305,77,3,27,22.1729562686009
"1058",1058,667,99,9,29,26.1104604937604
"1059",1059,1080,97,19,8,18.1249324673342
"1060",1060,562,96,25,18,2.4503749404659
"1061",1061,423,50,19,14,3.19830397158791
"1062",1062,349,29,16,29,23.5461220209459
"1063",1063,748,33,17,17,23.0994270434761
"1064",1064,1088,29,16,19,22.5543710887269
"1065",1065,266,53,24,22,23.717623991074
"1066",1066,794,62,6,20,6.23881464651576
"1067",1067,673,49,12,16,1.73996760063153
"1068",1068,820,60,6,16,21.0570071684672
"1069",1069,1022,27,12,32,13.3664690829669
"1070",1070,536,92,7,26,11.2291891361652
"1071",1071,1102,77,16,13,23.571324279601
"1072",1072,399,98,21,23,9.05593215166335
"1073",1073,209,43,22,14,25.5246657767603
"1074",1074,273,65,14,25,14.09791767746
"1075",1075,1174,88,7,22,7.46513273695507
"1076",1076,293,75,18,18,4.12064093268383
"1077",1077,1107,34,11,31,4.01238960187184
"1078",1078,696,59,8,13,18.6631361603886
"1079",1079,603,34,23,23,23.6280557697725
"1080",1080,541,87,24,29,15.7622968303573
"1081",1081,430,40,6,18,16.3804119790222
"1082",1082,649,100,24,24,18.3800556270771
"1083",1083,576,32,21,18,21.0463869979198
"1084",1084,588,100,9,29,21.5243123242909
"1085",1085,1092,26,18,27,11.0754686240114
"1086",1086,380,31,16,21,26.1275034846894
"1087",1087,390,44,23,19,3.98228853851114
"1088",1088,479,94,17,28,3.6763609610477
"1089",1089,1116,70,24,8,16.4701740362777
"1090",1090,302,57,24,8,14.7609685745246
"1091",1091,577,94,8,20,17.284684801369
"1092",1092,423,42,11,25,22.7018698536041
"1093",1093,936,44,12,15,6.29086985123926
"1094",1094,352,72,10,19,17.3045921184735
"1095",1095,570,68,15,14,0.498893421970773
"1096",1096,857,93,7,13,18.4844409803958
"1097",1097,714,82,21,27,11.165036814464
"1098",1098,781,37,13,18,14.7616918577433
"1099",1099,839,57,14,24,2.18042942907265
"1100",1100,263,65,18,32,3.76995441418397
"1101",1101,495,52,23,25,1.01314446494519
"1102",1102,271,76,13,17,7.89456024224847
"1103",1103,687,37,23,13,7.05011359112593
