sim_number,oxcal_target,a_pass,targets,span,samples,errors,offset,offset_sd,model_run,accuracy_68,accuracy_95,precision_68,precision_95,off_target_68,off_target_95
285,T6895,Pass,6895,27,24,28,-6.027086917,14.83256362,1,0,1,16.5,45.5,1,0
286,T6978,Pass,6978,59,15,24,-32.70068956,3.025564017,1,0,0,15,26.5,17.5,11
287,T6891,Pass,6891,68,21,25,8.129072771,4.148882394,1,1,1,13.5,27,0,0
288,T6852,Pass,6852,40,6,28,9.787437832,14.1910839,1,1,1,34.5,76,0,0
289,T6898,Pass,6898,85,21,10,48.28527889,23.75609851,1,0,0,10.5,21.5,52.5,47.5
290,T6956,Pass,6956,29,11,11,-0.038927142,19.41238937,1,1,1,13,26.5,0,0
291,T6879,Pass,6879,36,17,14,41.29380486,20.66839451,1,0,0,14,26.5,43.5,36.5
292,T6919,Pass,6919,67,21,13,-36.70092626,6.658224257,1,0,0,13.5,25.5,46.5,41
293,T6979,Pass,6979,49,20,26,-40.22543607,0.914225419,1,0,0,18,31.5,16.5,10.5
294,T6984,Pass,6984,25,14,28,33.24915834,20.89676569,1,0,0,31,74,13,8
295,T6864,Pass,6864,47,24,31,15.86764031,12.85688953,1,1,1,15.5,37,0,0
296,T6949,Pass,6949,27,6,20,49.59913187,24.34989375,1,0,0,65,123,42.5,37
297,T6879,Pass,6879,27,10,26,39.31719689,19.89789331,1,0,0,33.5,52,14.5,7.5
298,T6993,Pass,6993,44,24,23,39.53425598,11.88019951,1,0,0,18.5,38,57.5,46.5
299,T6908,Fail,6908,51,22,27,8.293581335,23.12253355,1,1,1,13,27.5,0,0
300,T6985,Pass,6985,52,15,23,47.8658563,7.885360589,1,0,0,14,36.5,61,47
301,T6969,Pass,6969,63,25,32,-4.610440833,21.62759405,1,1,1,15.5,35,0,0
302,T6941,Pass,6941,25,10,8,-17.45106312,5.912501168,1,0,1,12,24.5,4,0
303,T6965,Pass,6965,52,7,21,0.386091042,22.68596033,1,1,1,18.5,35.5,0,0
304,T6898,Pass,6898,53,20,28,38.01056591,13.96348226,1,0,0,14.5,45,38,4
305,T6867,Fail,6867,74,19,8,19.13283297,23.31146378,1,0,1,10,20.5,2.5,0
306,T6838,Pass,6838,25,18,28,34.83697076,8.075824413,1,0,0,10.5,21.5,37,32
307,T6924,Pass,6924,47,9,16,-1.479220367,19.76203688,1,1,1,15,33.5,0,0
308,T6837,Pass,6837,45,3,28,11.216134,16.36527045,1,0,1,48.5,100,12.5,0
309,T6831,Pass,6831,33,2,8,-49.30561737,3.041163255,1,0,0,32.5,69,66,38.5
310,T6810,Pass,6810,49,14,30,6.743047014,15.73949672,1,1,1,16,44.5,0,0
311,T6909,Pass,6909,47,12,25,36.23659282,10.71981994,1,0,0,15.5,34,35.5,26.5
312,T6976,Pass,6976,71,5,14,-43.7552931,1.136331153,1,0,0,20,41,29.5,20
313,T6821,Pass,6821,27,8,29,5.237751221,14.56420473,1,1,1,35.5,65.5,0,0
314,T6853,Pass,6853,54,4,9,36.04242366,24.58351215,1,0,1,33,53,11.5,0
315,T6805,Pass,6805,96,6,8,-2.543715038,2.783239348,1,1,1,13.5,26.5,0,0
316,T6959,Pass,6959,46,7,11,-12.51943181,6.980188121,1,0,1,15,31.5,3.5,0
317,T6955,Pass,6955,31,6,22,2.190664946,17.78186086,1,1,1,22,44,0,0
318,T6873,Pass,6873,50,12,20,-1.088162092,3.718455939,1,1,1,15.5,35,0,0
319,T6897,Pass,6897,33,21,11,22.52142737,24.93223493,1,0,0,10.5,27,37.5,26.5
320,T6907,Pass,6907,82,21,32,38.43216009,6.495409632,1,0,0,12.5,25.5,30,25
321,T6818,Pass,6818,64,13,15,-9.036484035,17.04319704,1,1,1,8.5,22.5,0,0
322,T6847,Pass,6847,61,23,9,-21.37448657,3.561672101,1,0,0,16.5,38,3,0.5
323,T6999,Fail,6999,100,20,14,43.50023866,16.25180616,1,0,0,12,25,5.5,0.5
324,T6967,Pass,6967,30,16,22,-16.78523668,25.51210767,1,0,1,19.5,35,10,0
325,T6905,Pass,6905,100,14,27,-21.90182365,17.12797416,1,1,1,25.5,44.5,0,0
326,T6892,Pass,6892,66,18,27,37.41946057,13.17357121,1,0,0,15.5,34.5,31,17
327,T6963,Pass,6963,60,23,25,-4.613533802,2.889855817,1,1,1,13,24.5,0,0
328,T6840,Pass,6840,91,3,9,32.09291406,17.64294181,1,0,1,28.5,67,4.5,0
329,T6981,Pass,6981,34,6,22,-27.2245555,24.13069091,1,1,1,21.5,47.5,0,0
330,T6918,Pass,6918,32,16,15,41.09166921,12.77039615,1,0,0,17,28,32.5,25.5
331,T6907,Pass,6907,97,2,25,-18.70069548,24.56817009,1,1,1,54.5,111,0,0
332,T6839,Pass,6839,79,24,11,-8.992880839,2.863910156,1,0,1,11.5,20,2.5,0
333,T6899,Pass,6899,100,7,26,31.11308611,13.34727468,1,0,0,20,41.5,27.5,17.5
334,T6985,Pass,6985,29,4,15,-27.3951642,12.75794708,1,0,0,20.5,41.5,21,8.5
335,T6933,Fail,6933,87,7,10,10.53139414,24.76829535,1,1,1,12,21,0,0
336,T6942,Pass,6942,42,6,20,3.182724142,22.14934496,1,1,1,14.5,28,0,0
337,T6989,Pass,6989,69,10,20,39.41162243,3.595815493,1,0,0,37.5,61,17,11
338,T6868,Pass,6868,84,19,29,18.89870134,14.48512308,1,1,1,16.5,33.5,0,0
339,T6873,Pass,6873,89,6,31,0.453893049,4.228680967,1,1,1,41,69,0,0
340,T6900,Pass,6900,25,13,20,-42.20203119,19.46323446,1,0,0,26,40.5,29.5,19
341,T6995,Pass,6995,62,18,21,8.240705519,15.19961008,1,1,1,10,43,0,0
342,T6860,Pass,6860,50,17,32,47.24268171,23.7373837,1,0,0,21,49,74,52
343,T6891,Pass,6891,92,5,9,-5.080665462,19.92569213,1,0,1,20,41.5,1.5,0
344,T6861,Pass,6861,85,6,28,-14.88190871,3.495165287,1,0,1,26,65.5,22.5,0
345,T6894,Pass,6894,29,20,25,-5.60398642,25.97091122,1,1,1,21.5,35.5,0,0
346,T6805,Pass,6805,57,24,12,-20.18892705,12.80242347,1,1,1,7,14,0,0
347,T6913,Fail,6913,73,18,8,6.310515781,25.64593846,1,1,1,8.5,14,0,0
348,T6928,Pass,6928,77,17,26,35.82658067,14.60595981,1,0,1,31,52,2.5,0
349,T6898,Pass,6898,41,17,19,40.0202946,5.598138664,1,0,0,14,37.5,36.5,19
350,T6863,Pass,6863,82,19,14,34.37703343,8.878215079,1,0,0,14.5,28,40,33
351,T6890,Pass,6890,99,3,21,-31.47991698,11.72963058,1,0,0,38.5,84.5,57,6
352,T6834,Pass,6834,50,3,15,-48.05847169,8.48565591,1,0,0,21,61,50.5,38
353,T6842,Pass,6842,47,17,21,-37.94350938,14.14150791,1,0,0,17,44.5,50,15
354,T6980,Pass,6980,78,22,19,-45.69971708,16.1392257,1,0,0,10,19.5,41.5,37
355,T6974,Pass,6974,37,25,31,18.618023,5.182501614,1,0,0,11.5,22.5,7.5,2
356,T6833,Pass,6833,97,9,28,40.78726068,1.706879735,1,0,0,17.5,39.5,37,26.5
357,T6929,Pass,6929,99,22,17,14.4245134,20.50264331,1,0,1,11,20,4,0
358,T6927,Pass,6927,80,14,30,19.48550825,2.941247672,1,0,1,14.5,30.5,3.5,0
359,T6964,Pass,6964,83,22,18,-49.46104607,7.207639191,1,0,0,11,21,47.5,42.5
360,T6807,Pass,6807,51,12,31,-22.52072999,15.14415339,1,0,0,11.5,29.5,56.5,46
361,T6954,Fail,6954,44,20,24,17.3500713,21.83912974,1,1,1,15,44,0,0
362,T6944,Pass,6944,87,10,13,22.82121193,16.84310708,1,0,0,20,38,6,1.5
363,T6978,Pass,6978,85,9,17,-12.00768498,13.05865234,1,1,1,13.5,28,0,0
364,T6846,Pass,6846,83,8,29,24.87072807,3.462085762,1,1,1,37,62.5,0,0
365,T6843,Pass,6843,98,15,22,-6.551628001,17.46678385,1,0,0,11.5,30.5,33,23
366,T6956,Pass,6956,96,15,30,33.0115387,3.969114234,1,1,1,19.5,60.5,0,0
367,T6863,Pass,6863,87,14,19,24.13573826,19.35061648,1,0,1,28,51,4,0
368,T6868,Pass,6868,42,19,11,-28.24576364,18.70212025,1,0,0,24.5,41.5,34,20.5
369,T6835,Pass,6835,67,25,30,-7.914574351,8.568215096,1,1,1,9.5,19.5,0,0
370,T6891,Pass,6891,73,18,17,21.39485683,8.897752648,1,0,0,23,35.5,26,16.5
371,T6804,Pass,6804,65,22,22,-1.923758583,10.77637628,1,1,1,20,38,0,0
372,T6990,Pass,6990,84,9,19,12.65457459,24.85922364,1,1,1,16,40,0,0
373,T6958,Pass,6958,43,18,26,42.1131057,18.93261857,1,0,0,16.5,54,31,24.5
374,T6889,Pass,6889,36,13,27,-42.20685998,11.83090502,1,0,0,27,57.5,45,39
375,T6911,Fail,6911,51,7,23,15.84088341,20.55447273,1,1,1,31.5,62.5,0,0
376,T6880,Pass,6880,91,17,23,41.74885906,11.78844218,1,0,0,13,26,39,31.5
377,T6866,Pass,6866,88,19,23,34.07877402,12.021341,1,0,0,10,26,39.5,30
378,T6971,Pass,6971,86,9,17,-17.64728769,19.18936096,1,0,0,15,28,16.5,8.5
379,T6993,Pass,6993,76,2,14,47.03402347,12.85348405,1,0,0,29,106,89.5,20.5
380,T6805,Pass,6805,57,8,11,-13.75774192,2.714346625,1,1,1,16.5,35.5,0,0
381,T6931,Pass,6931,43,25,15,-46.17068814,14.70372257,1,0,0,10.5,21.5,52,47.5
382,T6930,Pass,6930,48,24,27,43.21606038,11.46293922,1,0,0,10.5,22,40,33.5
383,T6849,Pass,6849,44,16,18,46.8739816,22.25042592,1,0,0,16.5,30,43,36
384,T6869,Pass,6869,58,17,21,37.91085267,22.87534792,1,0,0,11.5,23.5,43.5,37.5
385,T6863,Pass,6863,69,23,19,8.708828967,24.78162501,1,0,1,16.5,34,7,0
386,T6973,Pass,6973,50,20,9,-39.55710863,14.80630416,1,0,0,17.5,30,34,28.5
387,T6819,Pass,6819,56,18,13,25.25507607,13.242466,1,0,0,19.5,36,18,16.5
388,T6813,Pass,6813,99,7,17,39.90976049,5.843057835,1,0,0,11.5,30,39,31.5
389,T6963,Pass,6963,84,2,27,-8.917652373,9.553065198,1,1,1,69,144.5,0,0
390,T6882,Pass,6882,60,5,8,3.203654964,3.713476872,1,1,1,20.5,47.5,0,0
391,T6837,Pass,6837,71,10,20,41.72293141,12.80883445,1,0,0,12.5,39.5,46,40
392,T6947,Pass,6947,58,17,29,32.59205087,11.27805109,1,0,0,20,39,29,18.5
393,T6820,Pass,6820,73,13,30,28.81072534,3.12327961,1,0,0,19.5,48,27,4
394,T6920,Fail,6920,85,3,9,13.09728422,24.92682497,1,0,1,26.5,94,33.5,0
395,T6957,Pass,6957,26,2,32,-33.04128409,16.59769081,1,1,1,51,120.5,0,0
396,T6821,Pass,6821,61,17,32,-4.995715525,1.168202394,1,1,1,24.5,59.5,0,0
397,T6828,Pass,6828,47,11,27,-49.60630022,2.336593754,1,0,0,16,32,60.5,55.5
398,T6810,Pass,6810,77,8,13,-5.127429985,0.321597276,1,1,1,14,43,0,0
399,T6997,Pass,6997,67,10,32,32.93425378,25.65349427,1,1,1,38.5,77.5,0,0
400,T6848,Pass,6848,64,14,9,49.28261195,13.35203236,1,0,0,11,22,44.5,40.5
401,T6995,Pass,6995,57,3,14,29.70838689,15.92107796,1,0,0,48,85,23.5,4.5
402,T6845,Pass,6845,25,23,21,-0.88731295,13.46978856,1,1,1,16,39.5,0,0
403,T6955,Pass,6955,65,13,25,33.57673839,23.98996179,1,0,1,17,40,8.5,0
404,T6922,Pass,6922,36,19,18,-21.00090578,12.76381473,1,1,1,19,41,0,0
405,T6933,Pass,6933,43,14,20,16.69768919,2.180124932,1,1,1,10.5,22.5,0,0
406,T6934,Pass,6934,41,13,18,46.216007,0.500739142,1,0,0,12.5,26,37,29.5
407,T6857,Fail,6857,41,14,19,29.22880847,23.1297197,1,0,0,13,26,41,34
408,T6958,Pass,6958,36,21,27,20.84868662,6.736164091,1,0,0,26.5,49.5,15,3.5
409,T6967,Pass,6967,90,16,16,-5.800948408,8.318246015,1,1,1,13,27,0,0
410,T6905,Pass,6905,70,14,20,30.89518289,2.90443068,1,0,0,14,41,26,4.5
411,T6806,Pass,6806,41,2,8,-29.0579624,15.79962744,1,0,1,36.5,85,1.5,0
412,T6871,Pass,6871,69,25,8,11.0752421,13.72873952,1,0,1,8,16.5,3.5,0
413,T6839,Fail,6839,50,23,25,-44.3877433,21.90760237,1,0,0,8,16.5,43.5,39
414,T6913,Pass,6913,35,3,18,-13.53957469,8.65087198,1,1,1,34.5,73.5,0,0
415,T6969,Pass,6969,84,18,32,35.07466188,3.943662309,1,0,0,41.5,71,10.5,5
416,T6904,Pass,6904,69,15,28,38.04019918,17.37938007,1,0,0,10,21.5,41.5,36.5
417,T6945,Pass,6945,78,23,10,-27.52963516,0.401980368,1,0,0,11.5,22.5,11.5,7
418,T6920,Pass,6920,41,22,23,-41.52609534,18.0062835,1,0,0,15,30,37,31.5
419,T6831,Pass,6831,53,8,14,-44.61259379,3.963761241,1,0,0,14.5,41,50.5,44.5
420,T6890,Pass,6890,97,7,19,19.85981683,19.48535495,1,0,0,18,37.5,20,10
421,T6982,Fail,6982,61,3,11,29.42445166,15.17102138,1,1,1,42,109,0,0
422,T6898,Pass,6898,80,11,16,-14.25564822,13.81434068,1,0,1,15,38.5,1.5,0
423,T6975,Pass,6975,63,20,27,6.103939726,18.82864659,1,0,1,13,50,4,0
424,T6948,Pass,6948,66,19,25,6.911478168,8.451396508,1,1,1,14.5,27,0,0
425,T6841,Pass,6841,62,15,16,-25.75308112,5.477824699,1,0,0,18,33.5,25.5,18
426,T6953,Pass,6953,30,11,25,-9.275383991,5.371447179,1,1,1,19,39.5,0,0
427,T6818,Pass,6818,32,6,29,45.31338138,1.747579276,1,0,0,38,72,32,28.5
428,T6919,Pass,6919,37,13,15,-19.97016969,10.96602682,1,1,1,12.5,27.5,0,0
429,T6911,Pass,6911,85,7,17,0.336501794,1.752844362,1,0,1,13,27.5,4,0
430,T6927,Pass,6927,38,20,16,46.65070199,21.02561304,1,0,0,14.5,24.5,39.5,33
431,T6903,Pass,6903,61,22,10,-7.372066053,10.47089312,1,1,1,20.5,35,0,0
432,T6892,Pass,6892,92,18,31,-9.275138914,6.470575524,1,1,1,15.5,32,0,0
433,T6968,Pass,6968,56,15,19,-20.79142965,5.542748891,1,0,0,18.5,34.5,9.5,1
434,T6917,Pass,6917,81,12,30,32.04765858,8.105783245,1,0,1,27,53,13,0
435,T6969,Fail,6969,63,17,14,36.39437198,22.44093555,1,0,0,9.5,17.5,12,8.5
436,T6854,Pass,6854,61,16,12,14.28297129,3.959254729,1,1,1,15.5,40,0,0
437,T6981,Pass,6981,55,20,23,-45.97271876,1.748870376,1,0,0,11,21,40,34.5
438,T6825,Pass,6825,32,20,16,-33.96501301,9.725039483,1,0,0,6.5,15.5,56,52
439,T6914,Pass,6914,42,14,10,-39.9568408,7.401402928,1,0,0,13,24,44,38
440,T6905,Pass,6905,93,10,21,49.07488534,8.889213858,1,0,0,17.5,37,23.5,11.5
441,T6849,Pass,6849,61,20,22,-38.19119502,0.645657928,1,0,0,15.5,37,27.5,23
442,T6941,Pass,6941,57,7,27,-28.94073513,14.79666869,1,0,1,31,65.5,4.5,0
443,T6858,Pass,6858,32,2,22,-44.82107104,21.22836452,1,0,0,42.5,92.5,68,58
444,T6978,Pass,6978,25,14,20,-0.438105664,20.44362389,1,1,1,14,34,0,0
445,T6874,Pass,6874,86,5,17,-34.24172488,14.11794475,1,0,0,30.5,63.5,31,20.5
446,T6806,Fail,6806,45,19,10,-27.40454967,15.36832774,1,0,0,5,12,51.5,48
447,T6817,Pass,6817,59,12,8,33.99149103,7.377932829,1,0,0,10.5,21.5,37.5,31
448,T6845,Pass,6845,97,14,32,6.159392651,14.98083923,1,1,1,19.5,41.5,0,0
449,T6985,Pass,6985,38,18,12,6.449767365,17.16992736,1,1,1,10,18,0,0
450,T6979,Pass,6979,97,8,32,-41.00734054,14.76777964,1,1,1,35,68.5,0,0
451,T6890,Pass,6890,38,15,12,-21.17097392,15.72978848,1,0,0,12,35.5,7.5,2
452,T6812,Pass,6812,30,24,8,-47.27164058,10.27895464,1,0,0,10,19.5,52.5,48
453,T6825,Pass,6825,73,8,13,13.11752542,7.388536896,1,0,1,26.5,48.5,1,0
454,T6888,Fail,6888,80,22,13,41.13161359,22.4282666,1,0,0,10,19,42,37.5
455,T6908,Pass,6908,42,15,30,42.05322093,1.136999556,1,0,0,21,43.5,31,16.5
456,T6941,Pass,6941,55,6,14,-30.32692953,3.688312027,1,0,0,24,41.5,12.5,5.5
457,T6889,Pass,6889,69,23,13,12.08336786,25.06758137,1,0,0,9.5,23.5,22.5,14.5
458,T6886,Pass,6886,45,20,25,26.74867946,12.1606424,1,0,0,23.5,57,14,7
459,T6892,Pass,6892,87,22,31,-39.713026,3.595113162,1,0,0,14,30,47.5,38
460,T6852,Pass,6852,38,4,10,13.10003658,9.445651217,1,1,1,30,63,0,0
461,T6949,Pass,6949,98,8,20,27.69002633,24.79835256,1,0,1,21.5,41.5,1,0
462,T6934,Pass,6934,31,5,12,23.29258218,5.279392993,1,0,0,25,44.5,17.5,5
463,T6848,Pass,6848,59,4,13,16.49606342,0.475516474,1,1,1,28,56,0,0
464,T6838,Fail,6838,83,21,28,6.99158709,22.69690842,1,1,1,18.5,39.5,0,0
465,T6961,Pass,6961,79,23,21,-14.80769685,17.28182648,1,0,0,15,28.5,10,1
466,T6827,Pass,6827,74,10,24,43.33382694,16.99351652,1,0,0,10.5,26,52.5,45.5
467,T6860,Pass,6860,78,20,31,11.66354837,12.523048,1,1,1,24,55,0,0
468,T6905,Pass,6905,95,14,19,19.45564386,7.880368825,1,0,0,12.5,26,15,9
469,T6986,Pass,6986,99,23,18,-16.84628977,11.91988652,1,0,1,11.5,22,2.5,0
470,T6904,Pass,6904,60,2,13,-40.81365964,6.779093267,1,0,0,45,78,21,11.5
471,T6807,Pass,6807,39,16,21,9.852317465,4.420914821,1,1,1,22,44.5,0,0
472,T6920,Pass,6920,48,7,18,-22.55806094,23.03997878,1,0,1,26,50.5,4,0
473,T6815,Pass,6815,49,3,17,36.19992125,9.624567331,1,0,0,36.5,74,34,25.5
474,T6823,Pass,6823,42,3,32,-47.07967686,12.99199121,1,0,0,41,88,71,61.5
475,T6938,Pass,6938,83,23,32,18.70297478,19.30357402,1,1,1,12.5,26,0,0
476,T6952,Pass,6952,87,5,18,-41.80969642,21.79268268,1,0,0,17.5,39.5,44.5,28.5
477,T6994,Fail,6994,40,24,11,-21.23077528,21.03034172,1,0,0,9,14.5,5.5,3
478,T6913,Pass,6913,70,13,11,15.34864288,2.0983538,1,0,1,16,29.5,4.5,0
479,T6854,Pass,6854,54,3,15,-37.46871343,26.04967884,1,1,1,26.5,72.5,0,0
480,T6971,Pass,6971,97,5,22,42.24550538,5.811889548,1,0,0,31,70.5,24.5,9
481,T6977,Pass,6977,98,19,15,-43.13870452,7.90253496,1,0,0,11.5,23.5,41,35
482,T6964,Pass,6964,29,6,30,-14.40070204,10.99232443,1,0,1,25.5,71.5,2,0
483,T6985,Pass,6985,62,4,32,-29.47646796,10.73138347,1,1,1,43.5,118,0,0
484,T6887,Pass,6887,84,24,21,38.37730708,19.69347107,1,0,0,8,16.5,47,42.5
485,T6857,Pass,6857,97,15,10,-41.12112401,23.58361341,1,0,0,13,27,38.5,34.5
486,T6894,Pass,6894,85,11,13,-27.96860188,22.16735521,1,0,0,12,25.5,40.5,32.5
487,T6921,Pass,6921,70,11,27,-8.020623401,16.67332002,1,1,1,16.5,36,0,0
488,T6845,Pass,6845,40,13,12,-46.86405524,22.80466138,1,0,0,7.5,19.5,63.5,59
489,T6858,Pass,6858,94,14,31,-9.217105131,4.516408362,1,0,1,25,57,4.5,0
490,T6934,Pass,6934,89,11,27,27.34888268,8.823276767,1,0,1,18,31.5,6.5,0
491,T6893,Pass,6893,93,6,25,-25.70835275,17.53890147,1,0,0,20,55.5,20.5,9
492,T6825,Pass,6825,43,7,32,3.917278233,16.79997677,1,0,1,31,72.5,19,0
493,T6983,Fail,6983,91,24,12,-30.15394828,25.57067966,1,0,0,15,37.5,28,3.5
494,T6882,Pass,6882,90,21,21,19.60520823,15.233461,1,0,0,16,46,35,8
495,T6843,Pass,6843,67,4,28,1.851281663,3.625418063,1,1,1,43,99.5,0,0
496,T6909,Pass,6909,83,13,22,-25.55192844,0.002436942,1,0,0,15.5,39.5,46.5,28
497,T6974,Pass,6974,36,14,15,23.63075945,14.17124529,1,0,0,17.5,44.5,18.5,7
498,T6906,Fail,6906,27,16,27,31.59890869,25.28243415,1,0,0,13.5,32.5,19.5,11.5
499,T6919,Pass,6919,53,17,10,31.11424542,19.6416245,1,0,0,8.5,16.5,35.5,32.5
500,T6984,Pass,6984,63,14,16,15.23890989,5.225910416,1,0,1,19.5,51.5,2.5,0
501,T6897,Pass,6897,82,21,21,-47.20472905,18.60956508,1,0,0,10.5,19.5,54,49
502,T6877,Pass,6877,57,13,13,-0.510839559,23.59045351,1,1,1,11,23.5,0,0
503,T6858,Pass,6858,30,11,20,-30.5667907,0.102838592,1,0,0,22.5,50,29,19
504,T6849,Pass,6849,35,23,14,10.68299701,13.46126305,1,1,1,11.5,26,0,0
505,T6838,Pass,6838,29,23,21,-28.32244355,13.68601945,1,0,0,10.5,25.5,48,12
506,T6947,Pass,6947,61,14,29,21.31555537,22.99924636,1,1,1,15,28,0,0
507,T6965,Pass,6965,59,22,32,8.725121222,25.48595361,1,1,1,12,27,0,0
508,T6829,Pass,6829,54,18,21,24.51013613,20.14050622,1,0,1,11,21,1.5,0
509,T6813,Pass,6813,41,14,13,37.87666303,17.30406849,1,0,0,10,20,39.5,34
510,T6949,Pass,6949,91,15,9,30.18852947,6.608253111,1,0,0,15,33,21.5,12.5
511,T6939,Pass,6939,41,22,9,17.34807545,5.499767043,1,0,0,20,31.5,5,2
512,T6829,Pass,6829,63,16,21,-2.180122747,8.780773664,1,1,1,15,26.5,0,0
513,T6833,Pass,6833,100,24,26,-5.987582263,18.69263842,1,1,1,15.5,32.5,0,0
514,T6830,Pass,6830,33,20,9,35.85582259,22.18190199,1,0,0,10.5,21.5,34.5,29.5
515,T6939,Pass,6939,49,9,21,30.82983415,9.156196308,1,0,0,15.5,31,27.5,19
516,T6938,Pass,6938,92,25,8,-11.87341753,11.60745932,1,0,1,8.5,15.5,2.5,0
517,T6818,Pass,6818,44,13,21,48.66801586,20.73693548,1,0,0,25,42.5,55,47.5
518,T6932,Pass,6932,72,14,30,49.9008276,22.87566015,1,0,0,22.5,39.5,31.5,21.5
519,T6819,Pass,6819,64,14,12,14.28708143,6.08690966,1,1,1,12.5,21.5,0,0
520,T6986,Pass,6986,39,7,13,17.51480557,17.59914331,1,0,1,25.5,84.5,2.5,0
521,T6831,Pass,6831,99,16,25,-21.94609845,13.22902826,1,0,0,15,32,41.5,32
522,T6852,Pass,6852,55,7,10,1.091503166,10.37826205,1,1,1,19.5,41.5,0,0
523,T6920,Pass,6920,89,11,20,30.23511043,25.33791243,1,0,0,14.5,29.5,16,9
524,T6967,Pass,6967,88,20,18,-22.89196481,24.71432023,1,0,0,10.5,21.5,25,19
525,T6818,Pass,6818,34,14,28,27.04742185,17.25331711,1,0,0,34,48.5,13.5,7
526,T6890,Pass,6890,29,23,19,-12.1174939,7.478151224,1,0,1,8,19,3,0
527,T6975,Pass,6975,41,9,10,27.53004404,8.583625039,1,0,0,12,24,10,4.5
528,T6976,Pass,6976,51,7,31,-8.3288803,12.72304631,1,1,1,17.5,36,0,0
529,T6859,Fail,6859,80,9,27,7.370197005,24.34971745,1,1,1,28.5,59,0,0
530,T6868,Pass,6868,26,12,23,48.30014063,2.718302842,1,0,0,19,40,42.5,25
531,T6916,Pass,6916,71,25,30,0.620790408,6.718122435,1,1,1,17,36,0,0
532,T6966,Pass,6966,97,24,12,34.20452964,23.53882446,1,0,0,15,28.5,16,11.5
533,T6935,Pass,6935,52,19,29,-29.38914499,4.310439525,1,0,0,16,37,35.5,22.5
534,T6881,Pass,6881,33,13,10,33.61001911,5.551619293,1,0,0,12,20.5,45.5,41
535,T6836,Pass,6836,28,24,15,-28.19880755,23.01040943,1,0,0,6,12.5,57.5,55.5
536,T6805,Pass,6805,88,6,14,-3.593610739,9.298598509,1,1,1,11,21.5,0,0
537,T6940,Pass,6940,100,20,16,-26.34497462,3.603799489,1,0,0,13.5,25,14.5,9.5
538,T6847,Pass,6847,44,22,11,-16.33313745,8.063033795,1,0,1,25.5,39,3.5,0
539,T6888,Pass,6888,47,8,25,-3.343854868,18.18668367,1,1,1,35,61,0,0
540,T6924,Pass,6924,59,2,18,-0.356117496,24.85066883,1,1,1,44.5,81.5,0,0
541,T6841,Pass,6841,74,22,17,44.30429651,5.86653809,1,0,0,15,26,54.5,49.5
542,T6888,Pass,6888,77,25,29,-0.069430145,8.437465239,1,0,0,15.5,31,7,0.5
543,T6917,Pass,6917,100,14,16,21.37112652,22.32515029,1,0,0,16,30,13.5,7
544,T6990,Pass,6990,54,11,30,-15.85485947,18.96251627,1,0,0,24,45,23,10.5
545,T6859,Pass,6859,75,12,32,36.29793345,11.14717714,1,0,0,16,31.5,42,34
546,T6935,Pass,6935,27,22,27,35.8880128,2.893915526,1,0,0,15.5,35.5,34,20
547,T6949,Pass,6949,71,8,12,45.58148077,17.4889668,1,0,0,26.5,67,21.5,16.5
548,T6909,Pass,6909,94,8,20,-14.65858312,15.77152311,1,0,0,20,43.5,19,6
549,T6947,Pass,6947,27,9,28,37.7493286,9.439263811,1,0,0,32,98.5,37,28
550,T6812,Pass,6812,61,17,9,28.07567546,21.47888643,1,0,0,11.5,25.5,41,32
551,T6997,Pass,6997,60,14,18,-36.8786731,22.11144103,1,0,0,15.5,29,22.5,15
552,T6804,Pass,6804,49,20,30,24.11011946,9.380036824,1,0,0,35.5,57,16,2
553,T6966,Pass,6966,53,12,8,31.76999923,22.84218907,1,0,0,11,21,13,8.5
554,T6985,Pass,6985,30,17,25,-8.317879541,14.1833359,1,0,0,17.5,38,5.5,1
555,T6807,Pass,6807,51,9,20,2.470080787,13.21521046,1,1,1,20.5,40.5,0,0
556,T6809,Pass,6809,75,6,18,-5.153961596,14.60104191,1,1,1,10.5,23.5,0,0
557,T6821,Pass,6821,72,13,30,43.31448693,13.68444278,1,0,0,13,29.5,33,25
558,T6894,Pass,6894,65,8,22,-0.818683347,12.03922961,1,1,1,18.5,34.5,0,0
559,T6879,Pass,6879,95,25,8,-25.27405925,8.567257898,1,0,0,11.5,29.5,33.5,8
560,T6821,Pass,6821,59,7,9,1.200756617,3.623168222,1,1,1,18,41.5,0,0
561,T6864,Pass,6864,87,22,23,34.57986335,7.639169024,1,0,0,10,19,39.5,35.5
562,T6877,Pass,6877,33,17,12,11.13695246,20.70951727,1,1,1,11,25,0,0
563,T6958,Pass,6958,82,5,10,-16.93158392,12.47698442,1,0,0,27.5,45,14.5,4.5
564,T6902,Pass,6902,90,3,26,5.413543829,19.4560883,1,0,1,47.5,108.5,1.5,0
565,T6974,Pass,6974,46,21,18,45.91031559,1.799817667,1,0,0,19,45,18,14
566,T6964,Fail,6964,62,3,19,28.10778364,7.665438414,1,0,0,59.5,122.5,18,6.5
567,T6849,Pass,6849,52,9,17,-35.51517876,16.8900187,1,0,0,15,29.5,35.5,26.5
568,T6967,Pass,6967,54,25,10,-10.05916763,4.553311712,1,0,1,9.5,18,4,0
569,T6804,Pass,6804,47,6,14,-35.69352117,2.335178116,1,0,0,10.5,22,49,44
