sim_number,oxcal_target,a_pass,targets,span,samples,errors,offset,offset_sd,model_run,accuracy_68,accuracy_95,precision_68,precision_95,off_target_68,off_target_95
285,T9947,Pass,9947,38,25,32,33.14771275,3.76885599,1,0,0,11.5,25,194,186
286,T10042,Fail,10042,65,18,12,-28.76587173,17.15598586,1,0,0,10.5,19.5,17.5,12.5
287,T9992,Pass,9992,71,17,20,-1.833763137,20.51212892,1,0,0,15,34.5,108.5,98.5
288,T9921,Fail,9921,76,19,19,-34.90898632,24.3787582,1,0,0,14.5,27,140,132.5
289,T9949,Pass,9949,31,16,20,-2.364336839,8.455063862,1,1,1,24.5,72.5,0,0
290,T9936,Pass,9936,27,23,26,-49.5665207,9.198813256,1,0,0,26,55.5,115,104
291,T9959,Pass,9959,88,12,23,-3.175307298,16.19963017,1,1,1,18,44.5,0,0
292,T9966,Fail,9966,90,5,31,37.29293512,25.92088542,1,0,0,18,59,156,122.5
293,T10070,Pass,10070,78,18,31,-2.418890456,18.7713448,1,1,1,15,32.5,0,0
294,T9919,Pass,9919,97,15,25,26.63255555,14.66439192,1,1,1,30,61,0,0
295,T10073,Pass,10073,65,22,11,44.58522538,23.69085816,1,0,0,12,22.5,46,40.5
296,T10070,Pass,10070,34,8,8,-47.29310614,15.87121257,1,0,0,36,64.5,247,231.5
297,T9944,Pass,9944,41,11,19,-18.35879942,1.76480417,1,1,1,30,89.5,0,0
298,T10058,Pass,10058,46,10,23,-35.3808247,21.9808785,1,0,0,30,59.5,240.5,228
299,T9935,Fail,9935,60,25,11,49.42425508,4.884715918,1,0,0,14,29,208.5,198
300,T9998,Fail,9998,98,5,16,40.84914534,3.501673768,1,0,0,25,76.5,10,4
301,T9982,Pass,9982,42,5,31,19.1428443,12.05034962,1,1,1,58.5,163,0,0
302,T10086,Pass,10086,28,7,26,-39.11637287,16.94380876,1,0,0,56,115.5,251.5,202.5
303,T9905,Fail,9905,100,25,15,34.37094335,17.48923885,1,0,0,10.5,26,201.5,192.5
304,T10020,Pass,10020,82,21,32,19.51954893,25.46584215,1,1,1,44,94.5,0,0
305,T10041,Pass,10041,33,19,23,-17.38491098,3.015146838,1,1,1,22.5,80,0,0
306,T9914,Pass,9914,91,6,15,47.23187764,23.26802573,1,0,1,34,104,0.5,0
307,T10044,Pass,10044,78,10,11,-22.68678269,15.05512833,1,1,1,15,29,0,0
308,T10042,Pass,10042,88,4,19,-12.65284456,21.64578919,1,0,1,63,130,9.5,0
309,T9940,Fail,9940,48,15,31,-11.38850662,21.58800751,1,1,1,50.5,131.5,0,0
310,T10016,Pass,10016,29,15,20,4.571364494,10.20699915,1,1,1,51,134.5,0,0
311,T10002,Pass,10002,38,11,30,19.24730232,8.813917348,1,1,1,36.5,107.5,0,0
312,T10088,Pass,10088,78,22,18,-3.696705773,8.026741407,1,0,1,16.5,42,2.5,0
313,T9989,Pass,9989,55,14,28,1.200654637,22.08475794,1,1,1,58.5,132.5,0,0
314,T9923,Pass,9923,26,7,22,37.20467752,11.4480062,1,0,1,56.5,143.5,37,0
315,T10062,Pass,10062,56,15,29,-23.61325854,1.004664005,1,1,1,36.5,97,0,0
316,T10046,Pass,10046,48,10,14,24.59948487,8.758072714,1,0,0,7,17,75,69.5
317,T9961,Pass,9961,45,22,13,-4.239492002,9.894643265,1,1,1,16,37,0,0
318,T9985,Pass,9985,46,20,14,7.711632131,10.90690756,1,0,1,11.5,24.5,2.5,0
319,T9967,Pass,9967,56,24,23,-9.258091939,18.22727849,1,1,1,24.5,77,0,0
320,T9956,Fail,9956,87,21,16,-44.99170417,10.98008265,1,0,0,10.5,31,102.5,73
321,T10096,Pass,10096,32,16,16,42.81986484,16.13250924,1,0,0,25,58,28.5,22.5
322,T10017,Pass,10017,95,14,31,5.600960855,11.18753412,1,1,1,25.5,64,0,0
323,T9931,Pass,9931,38,5,30,16.12883094,16.70115745,1,1,1,60,150.5,0,0
324,T9928,Pass,9928,45,9,20,-49.52390883,7.490750277,1,0,0,19.5,57.5,36,29.5
325,T10047,Pass,10047,37,25,18,5.113984901,24.75404967,1,1,1,10,29,0,0
326,T10044,Pass,10044,58,18,26,-14.85974726,9.889648107,1,0,1,15.5,35,1.5,0
327,T9914,Pass,9914,75,23,22,-47.28442156,16.9761866,1,0,0,20,44.5,23,18
328,T9964,Pass,9964,49,11,31,-42.4285776,7.976005918,1,0,0,15.5,61,96.5,46
329,T9992,Pass,9992,90,11,13,11.17168921,22.74802645,1,1,1,14,42.5,0,0
330,T9932,Pass,9932,39,11,22,21.96887315,10.24384422,1,0,0,22.5,76,187,1.5
331,T10009,Pass,10009,85,11,19,-4.599714861,24.35523378,1,1,1,14,46,0,0
332,T9903,Pass,9903,94,8,16,38.5243438,24.77814473,1,0,0,16,56.5,58,7
333,T9910,Pass,9910,54,16,24,-14.95151224,16.80731339,1,0,0,16,46.5,150.5,3.5
334,T9943,Pass,9943,48,16,8,-16.26917596,8.908031858,1,0,1,24.5,77,45.5,0
335,T9935,Pass,9935,54,23,21,-26.78406187,2.378507896,1,0,0,13.5,38.5,146.5,33
336,T9942,Fail,9942,72,19,15,-35.43628273,22.18433727,1,0,0,12,37,43,37.5
337,T10011,Pass,10011,72,20,18,9.589261399,13.66522165,1,1,1,13,49,0,0
338,T10062,Pass,10062,30,23,20,-9.738638252,9.995379249,1,1,1,18,39.5,0,0
339,T10023,Pass,10023,82,14,9,-12.1844698,12.74556192,1,1,1,8.5,15.5,0,0
340,T10042,Pass,10042,81,5,14,27.70189799,9.70563673,1,0,1,38,128.5,61,0
341,T9988,Pass,9988,46,12,19,-48.63072673,20.64378213,1,0,0,21,55.5,76,71.5
342,T9924,Pass,9924,30,2,27,-12.51413757,23.42900206,1,1,1,148.5,309,0,0
343,T10045,Pass,10045,63,24,23,1.530961716,14.57663705,1,1,1,13,36.5,0,0
344,T9962,Pass,9962,44,4,13,9.610622399,8.828972362,1,1,1,21,106.5,0,0
345,T10013,Pass,10013,35,20,30,36.66857786,19.68243403,1,0,0,10.5,30,130,115.5
346,T10099,Pass,10099,84,20,30,16.96575107,23.28624358,1,0,1,11.5,21,4.5,0
347,T9944,Pass,9944,31,11,16,35.89691231,20.08875429,1,0,0,10.5,24,201,196
348,T9979,Pass,9979,32,20,15,-27.18960298,6.324946017,1,0,0,15.5,31.5,78.5,75.5
349,T9932,Pass,9932,46,9,31,17.26278446,18.81018913,1,0,1,71.5,147,8.5,0
350,T9937,Pass,9937,51,21,11,43.70051771,23.06125893,1,0,0,13,22,199.5,194.5
351,T9902,Pass,9902,74,19,14,46.10407217,14.3070714,1,0,0,10.5,21,204,200
352,T9977,Fail,9977,52,12,14,43.99138803,3.657509682,1,0,0,20,32.5,157,146.5
353,T9980,Fail,9980,98,25,8,21.97640897,10.93776516,1,0,1,10,15,1,0
354,T9916,Pass,9916,36,18,18,-22.10121599,24.5338974,1,0,0,14.5,32,154.5,143.5
355,T10068,Pass,10068,98,21,19,19.28734316,2.831970622,1,0,0,11,26.5,11.5,2
356,T10071,Pass,10071,43,18,13,-13.37297673,23.87030261,1,1,1,12.5,22.5,0,0
357,T9972,Fail,9972,89,14,16,-44.40689282,21.80233251,1,0,0,17.5,30.5,71,61.5
358,T10020,Pass,10020,58,21,25,0.142081617,15.64028249,1,1,1,21.5,57.5,0,0
359,T9902,Pass,9902,50,19,29,-44.15072284,17.22918469,1,0,0,27.5,74.5,100.5,41
360,T9960,Fail,9960,83,11,20,49.31913405,18.98431301,1,1,1,11.5,36,0,0
361,T9991,Pass,9991,97,20,15,41.49981334,12.55155039,1,0,0,10,29,13.5,7.5
362,T10063,Fail,10063,100,3,22,31.08037359,11.08589778,1,0,0,20.5,102.5,49.5,0.5
363,T9903,Pass,9903,59,22,32,31.95168886,7.304377165,1,0,0,47,123.5,79.5,8.5
364,T10091,Pass,10091,60,24,18,-27.22078189,10.14547408,1,0,0,16,44.5,197.5,10.5
365,T10021,Fail,10021,91,15,32,-12.64099907,25.52339496,1,0,1,8,16.5,1.5,0
366,T9956,Fail,9956,75,7,10,48.36583789,16.15475213,1,0,0,15.5,38,161,5.5
367,T10097,Pass,10097,60,12,14,-27.97265882,21.95318132,1,0,0,25.5,49.5,17.5,10
368,T9941,Pass,9941,76,13,9,27.06764655,2.604571766,1,1,1,25.5,68,0,0
369,T9996,Fail,9996,86,22,9,-33.61287331,6.685460253,1,0,0,7.5,20,100.5,95
370,T10078,Pass,10078,25,25,31,-39.29550482,11.92249002,1,0,0,11,48,186,182
371,T9985,Pass,9985,63,25,24,-36.43314999,8.335353246,1,0,0,10,20.5,71,65
372,T10021,Pass,10021,54,2,11,21.65377436,18.10359696,1,1,1,52.5,123,0,0
373,T10049,Pass,10049,40,11,17,-1.936255023,17.57195764,1,0,1,46,121.5,4.5,0
374,T10091,Pass,10091,62,10,16,-41.95567807,23.00058683,1,0,0,18,32,203.5,198
375,T9978,Pass,9978,26,6,16,-0.847044284,10.51243032,1,1,1,50,143.5,0,0
376,T9998,Pass,9998,33,17,20,19.11094978,13.54799023,1,0,0,22.5,74.5,30,24.5
377,T9905,Pass,9905,92,14,13,-7.249865262,13.46680747,1,1,1,11.5,25,0,0
378,T9985,Pass,9985,45,9,10,-28.74943158,18.86412768,1,0,0,15,37,90.5,76.5
379,T10046,Fail,10046,58,4,12,-39.53844884,23.41221468,1,0,1,34.5,95.5,1.5,0
380,T10033,Fail,10033,62,24,21,-49.64345379,11.96238029,1,0,0,16.5,35.5,222,216.5
381,T9950,Pass,9950,44,6,14,3.197515383,4.998540522,1,1,1,43.5,126,0,0
382,T9927,Pass,9927,45,14,9,-23.78693058,6.470912918,1,0,0,16,45.5,140,16
383,T10007,Fail,10007,93,11,18,-36.99539676,21.9980032,1,1,1,16,42.5,0,0
384,T10071,Pass,10071,30,13,21,49.87290881,23.07393387,1,0,0,14,54,103,27.5
385,T9940,Pass,9940,77,10,25,-0.053682877,5.848067307,1,0,1,18,93,29,0
386,T9951,Pass,9951,93,24,26,-19.47824254,22.62972371,1,0,0,17.5,63,50,1
387,T9932,Pass,9932,31,23,31,7.734376052,18.95878102,1,0,1,62,130,54.5,0
388,T10079,Pass,10079,36,19,18,-20.82179601,26.25887457,1,1,1,10.5,28,0,0
389,T10016,Pass,10016,40,19,26,-36.92298608,1.066713524,1,0,0,13,34,61,51.5
390,T9975,Pass,9975,33,23,13,-23.40987371,18.27993814,1,0,0,9.5,17.5,70,65.5
391,T10000,Pass,10000,67,18,23,-26.58501836,24.76183486,1,0,1,36.5,142,1.5,0
392,T10042,Pass,10042,53,17,12,23.16464612,23.30419673,1,0,1,8.5,30,72,0
393,T10026,Pass,10026,70,4,32,-30.16942604,4.323369562,1,1,1,60.5,179,0,0
394,T10041,Pass,10041,83,16,18,1.999265817,2.773581059,1,1,1,12.5,27,0,0
395,T10009,Pass,10009,82,4,30,28.83057673,2.123132978,1,1,1,55,133.5,0,0
396,T10009,Pass,10009,57,12,13,25.74894235,5.164783816,1,0,1,12.5,42.5,106.5,0
397,T10025,Pass,10025,89,25,20,-26.14720257,1.885968855,1,1,1,9,15.5,0,0
398,T9967,Pass,9967,50,11,29,34.62453075,17.14071978,1,1,1,11,49.5,0,0
399,T10035,Pass,10035,36,23,18,-35.12267484,0.471402934,1,0,0,17,46,25.5,23.5
400,T10023,Pass,10023,31,4,16,39.0813208,0.467544854,1,0,0,22,55,113.5,71.5
401,T10025,Pass,10025,65,22,32,-1.869707019,1.816548381,1,0,1,21,49.5,5,0
402,T10028,Pass,10028,90,16,20,19.63337774,6.761657354,1,1,1,23.5,63,0,0
403,T10067,Pass,10067,68,14,23,10.14896531,5.118837051,1,1,1,25.5,80,0,0
404,T10035,Fail,10035,84,20,13,42.76328052,7.982292905,1,0,0,7.5,14.5,70.5,68.5
405,T9986,Pass,9986,37,19,19,-46.55633157,7.542678181,1,0,0,12.5,34.5,88,78.5
406,T10046,Pass,10046,46,15,30,35.31410217,23.34367353,1,0,1,19.5,70,4,0
407,T9962,Fail,9962,61,8,11,45.1119523,17.76799732,1,0,1,22.5,41.5,157,0
408,T9912,Pass,9912,93,16,8,-9.529368766,17.43542398,1,1,1,12,25,0,0
409,T9910,Pass,9910,32,14,16,-17.561557,10.94311482,1,1,1,31.5,90.5,0,0
410,T9989,Pass,9989,94,15,30,-30.74451308,26.11435019,1,1,1,23.5,54.5,0,0
411,T10043,Pass,10043,88,23,13,-11.43335851,0.833598941,1,1,1,10,20.5,0,0
412,T9949,Pass,9949,46,8,14,0.71531306,2.604560383,1,1,1,27.5,89.5,0,0
413,T9974,Pass,9974,81,11,15,12.5271505,1.244362938,1,1,1,15,40,0,0
414,T9911,Pass,9911,48,22,19,7.207469922,15.52904988,1,1,1,33,74,0,0
415,T9989,Pass,9989,37,15,24,-33.66334334,20.30420866,1,0,0,24.5,63,90.5,70.5
416,T9965,Fail,9965,100,19,11,45.85022356,10.25275362,1,1,1,7,14,0,0
417,T10063,Pass,10063,63,17,31,4.623733601,24.04892914,1,0,1,10.5,33,1.5,0
418,T9936,Pass,9936,57,10,13,-39.41628211,16.90678938,1,0,0,23,44.5,38,34
419,T10005,Fail,10005,95,9,13,46.0336667,12.91098928,1,0,0,11,38.5,34,28.5
420,T9989,Pass,9989,73,3,25,-14.85708582,13.02206716,1,0,1,96.5,208,3.5,0
421,T10047,Pass,10047,61,25,9,-2.996195527,15.37377962,1,0,1,11,23.5,2,0
422,T10005,Pass,10005,27,6,30,-14.24295509,12.77336267,1,0,1,89.5,174.5,8.5,0
423,T9920,Pass,9920,50,21,31,-37.86799407,22.79702166,1,0,0,10,19,147.5,143
424,T9936,Pass,9936,74,13,11,-40.11032628,12.27030025,1,0,0,6.5,15.5,46,41.5
425,T10100,Pass,10100,44,19,8,-41.30799093,3.279763585,1,0,0,8,15.5,209.5,205.5
426,T9967,Pass,9967,50,14,27,-7.009808137,10.59818681,1,1,1,83.5,148.5,0,0
427,T9920,Pass,9920,28,16,24,-20.29334772,19.64504505,1,0,1,42,89.5,1.5,0
428,T10066,Pass,10066,92,12,21,-8.700294723,23.60402218,1,1,1,19.5,47.5,0,0
429,T9969,Pass,9969,56,15,16,-40.90072422,10.00239673,1,0,0,11,22,82.5,77
430,T9996,Pass,9996,26,13,27,6.748608523,24.63803624,1,0,1,25.5,90,40,0
431,T9993,Pass,9993,84,3,30,-31.59940825,12.78616317,1,1,1,57.5,170.5,0,0
432,T9930,Pass,9930,58,10,21,48.89311627,13.06162727,1,0,0,17,32,190.5,182
433,T9976,Pass,9976,47,25,22,21.06166419,0.409885663,1,1,1,26.5,68,0,0
434,T9928,Fail,9928,83,18,13,-27.38875723,22.65515502,1,0,0,12,49.5,86,30.5
435,T10096,Pass,10096,66,3,13,-32.23579437,19.56067149,1,1,1,57,114.5,0,0
436,T9946,Pass,9946,31,25,15,24.44076035,20.77515174,1,0,0,12,22.5,189,184
437,T9926,Pass,9926,41,7,31,-42.0472492,0.170802776,1,0,0,73,154.5,64,30.5
438,T9968,Pass,9968,89,24,29,-30.99002342,5.280688925,1,0,0,15.5,32.5,81,70.5
439,T10062,Pass,10062,49,20,16,-9.930519783,19.34254705,1,1,1,10.5,19,0,0
440,T9909,Pass,9909,30,21,10,29.92179692,23.43127692,1,0,0,20.5,50,47.5,45.5
441,T9901,Pass,9901,48,15,27,8.812410361,20.95534189,1,1,1,35.5,108,0,0
442,T9961,Pass,9961,44,4,22,22.68128144,26.27116455,1,1,1,25,118.5,0,0
443,T9940,Pass,9940,74,6,21,-38.74650274,2.64349048,1,0,0,13,34,47.5,39.5
444,T10085,Pass,10085,56,14,9,-15.78401816,15.45814405,1,0,1,13.5,25.5,5,0
445,T10007,Pass,10007,51,2,13,9.111611824,2.805501621,1,1,1,106,189.5,0,0
446,T10078,Pass,10078,35,15,15,-47.41843503,16.16187192,1,0,0,33.5,63.5,250.5,244
447,T10016,Pass,10016,31,13,27,-23.47268928,12.35709025,1,1,1,76.5,156.5,0,0
448,T9988,Pass,9988,93,7,31,-11.99312448,14.04430832,1,1,1,43.5,136.5,0,0
449,T10080,Pass,10080,68,12,12,6.323081302,12.33435868,1,1,1,33.5,79.5,0,0
450,T9948,Fail,9948,83,22,20,-43.35238528,7.629104775,1,0,0,9.5,21,56,51
451,T10006,Pass,10006,67,18,18,-7.526137144,5.074775085,1,1,1,15.5,50.5,0,0
452,T10088,Pass,10088,87,22,11,15.37351822,2.121922091,1,1,1,15,25,0,0
453,T10037,Pass,10037,82,25,18,-4.937763698,18.47468912,1,1,1,9,18.5,0,0
454,T10080,Pass,10080,100,14,24,30.50322484,19.99757917,1,0,0,13.5,30.5,22.5,12.5
455,T10083,Pass,10083,96,12,10,13.09801182,18.05501111,1,0,1,20.5,35.5,9.5,0
456,T9915,Pass,9915,62,17,11,9.324090579,16.26108375,1,1,1,18,56,0,0
457,T9976,Fail,9976,67,22,32,43.49797689,20.15703237,1,0,0,10.5,28.5,140,2
458,T9969,Fail,9969,42,8,16,41.07691585,17.36164626,1,0,0,13.5,27,171,164
459,T9946,Pass,9946,73,8,25,-19.85450026,24.82786133,1,0,1,56.5,140.5,2,0
460,T10003,Pass,10003,93,8,14,37.94051458,5.662500449,1,0,0,24.5,56,43,29
461,T9913,Fail,9913,99,18,18,-39.02429664,23.80738161,1,0,0,14,58.5,79,2
462,T9918,Pass,9918,52,6,15,4.596584896,6.895212516,1,1,1,53,132,0,0
463,T10089,Pass,10089,83,7,18,44.9492421,23.99396701,1,0,0,15,30,21.5,14
464,T10095,Pass,10095,37,8,29,5.038952432,9.425629481,1,1,1,78,165.5,0,0
465,T9994,Pass,9994,85,10,15,16.59041061,7.484333164,1,1,1,27.5,64,0,0
466,T10073,Pass,10073,62,24,14,-37.53887431,12.93742006,1,0,0,10.5,20,190,186
467,T9940,Pass,9940,42,17,16,39.82989585,10.22336697,1,0,0,13,25.5,191.5,186.5
468,T10022,Pass,10022,60,10,17,-37.74918884,1.047731889,1,0,0,21.5,44.5,35,30.5
469,T10007,Fail,10007,80,2,28,-42.71049206,1.527443959,1,0,1,61,188,13,0
470,T10089,Pass,10089,29,15,20,-42.71263345,26.20099176,1,0,0,26,50.5,262.5,255
471,T9921,Pass,9921,77,15,13,39.38083106,14.37631487,1,0,1,12,57,188,0
472,T9968,Fail,9968,53,17,26,48.30984012,6.067799713,1,0,0,11.5,25.5,178.5,170.5
473,T9946,Fail,9946,100,21,23,49.32250069,23.54481609,1,0,1,9.5,17.5,3,0
474,T10031,Pass,10031,71,14,29,-18.7820687,15.56348181,1,1,1,16.5,44,0,0
475,T9908,Pass,9908,72,13,25,-17.33691301,14.28679257,1,1,1,25.5,93,0,0
476,T10059,Pass,10059,26,16,14,34.90497423,1.687698681,1,0,0,14.5,58,79.5,3
477,T9926,Pass,9926,34,18,11,23.53241451,8.15902728,1,0,0,22,64,83,46
478,T10040,Pass,10040,31,18,11,39.9066411,2.465898926,1,0,0,13,27.5,108.5,70
479,T10072,Pass,10072,38,16,15,-18.23583494,0.693900634,1,1,1,12,24,0,0
480,T9935,Pass,9935,25,15,28,-20.69630045,2.171598933,1,1,1,60.5,134.5,0,0
481,T10004,Pass,10004,54,13,16,-49.69089921,19.93833427,1,0,0,15,29.5,117.5,111.5
482,T9933,Pass,9933,28,6,15,18.48038503,7.38268127,1,0,1,57,146.5,5.5,0
483,T10059,Pass,10059,38,11,26,26.04220039,7.679990332,1,1,1,57.5,136,0,0
484,T10084,Pass,10084,66,15,12,-28.33424576,25.79961124,1,0,0,21,49,9.5,0.5
485,T9918,Pass,9918,99,25,18,-18.29419623,21.08000279,1,1,1,13,34.5,0,0
486,T9945,Pass,9945,72,16,11,8.085251809,11.09719353,1,1,1,12,37.5,0,0
487,T10052,Pass,10052,68,12,30,-29.53552171,20.04706974,1,1,1,20,45,0,0
488,T10011,Pass,10011,83,12,22,37.5807567,25.16664627,1,1,1,14.5,55,0,0
489,T10061,Pass,10061,92,17,12,23.50704377,7.813904761,1,0,0,16,35,78.5,72
490,T9903,Pass,9903,73,17,27,48.11316708,11.47041436,1,0,0,10,18.5,207.5,204
491,T10044,Pass,10044,82,25,32,-2.456679312,5.901148577,1,0,1,15,52,68,0
492,T9904,Pass,9904,30,12,17,-3.80265417,0.737097825,1,1,1,19,72,0,0
493,T9980,Pass,9980,49,21,9,9.298465913,15.61302565,1,1,1,13.5,33.5,0,0
494,T10041,Pass,10041,46,23,12,16.58420349,3.674241111,1,0,0,7.5,16,72,68
495,T9929,Pass,9929,40,18,17,34.32999181,9.673473949,1,0,0,18,49.5,190.5,78.5
496,T10028,Pass,10028,69,18,20,14.47775229,15.23102864,1,0,1,16,49,62,0
497,T10011,Pass,10011,33,16,21,-35.65307225,0.687661797,1,0,0,18.5,32,46,42
498,T10033,Pass,10033,76,13,13,7.75346458,19.0760053,1,1,1,18.5,34,0,0
499,T10020,Pass,10020,79,21,26,14.82225836,8.259018343,1,1,1,10.5,24,0,0
500,T10062,Pass,10062,55,3,21,21.84800722,17.72742865,1,1,1,74,193.5,0,0
501,T9912,Pass,9912,48,15,24,-46.1424907,21.85429601,1,0,0,24,71.5,108.5,34
502,T10076,Pass,10076,97,24,19,21.19146329,1.376927925,1,0,0,18,32.5,11,3.5
503,T9905,Pass,9905,98,3,15,-44.52826942,14.80706273,1,0,0,40,84,109.5,100
504,T10020,Pass,10020,49,20,11,-23.02820382,23.24225731,1,0,0,16,45,110.5,26
505,T9997,Pass,9997,53,15,24,-35.99870945,23.53051268,1,0,0,24,56,69.5,62
506,T9908,Pass,9908,35,22,28,43.78133849,19.77082361,1,0,0,27,55.5,48,43
507,T10089,Pass,10089,64,17,16,7.122616726,3.389760371,1,1,1,21.5,67.5,0,0
508,T9999,Pass,9999,26,3,12,35.4471178,14.11385048,1,0,1,55,145,26.5,0
509,T10059,Pass,10059,79,22,15,10.04378954,9.144293663,1,0,0,11,28,76.5,68.5
510,T9989,Pass,9989,76,8,24,-11.6464023,15.21489523,1,0,1,33.5,86,69,0
511,T10072,Pass,10072,78,13,17,31.46507333,5.252870914,1,0,0,12.5,32,26.5,18.5
512,T9964,Pass,9964,37,9,29,-38.64531813,5.909358887,1,0,0,31,80,47.5,36.5
513,T9975,Pass,9975,38,11,23,24.25248784,15.09350715,1,1,1,36,106,0,0
514,T9951,Fail,9951,98,18,8,-40.36786719,12.28759332,1,0,0,7,15.5,73,68
515,T10100,Pass,10100,25,6,29,-7.236175495,2.306482171,1,0,1,43,146,4,0
516,T10032,Pass,10032,61,21,14,-28.41839676,14.82277262,1,0,0,10,21,26.5,21.5
517,T10030,Pass,10030,41,5,17,-41.60239224,24.78143698,1,0,0,46,95,143.5,130.5
518,T10009,Pass,10009,100,9,13,-6.894654408,19.70440316,1,0,1,21,43,2.5,0
519,T10086,Pass,10086,55,6,17,31.49714766,14.19671288,1,0,1,63.5,142.5,10,0
520,T9904,Pass,9904,65,5,30,9.144687583,26.13409674,1,1,1,85.5,199,0,0
521,T10030,Pass,10030,83,4,23,-6.914878218,4.095185917,1,1,1,35.5,147.5,0,0
522,T10076,Pass,10076,80,21,12,-10.30214534,13.95662177,1,1,1,14,23,0,0
523,T9945,Pass,9945,44,21,17,-7.597079407,13.34838342,1,1,1,35,92,0,0
524,T9943,Pass,9943,63,3,18,8.499159571,17.06472745,1,0,1,90,166,7,0
525,T9997,Pass,9997,76,6,18,-39.30133085,0.859951154,1,0,1,17,100,26.5,0
526,T10018,Pass,10018,29,21,21,15.40171078,3.217489098,1,0,1,27.5,77.5,6.5,0
527,T10012,Fail,10012,90,16,9,34.50747479,8.856371327,1,0,1,12.5,45.5,72.5,0
528,T10064,Pass,10064,90,4,9,-47.62567445,12.05898587,1,0,0,25,75.5,200,57
529,T10053,Pass,10053,56,7,10,11.0707937,25.93225757,1,1,1,10,22,0,0
530,T9975,Pass,9975,40,22,11,-1.580496039,7.236716546,1,1,1,10,21.5,0,0
531,T9986,Fail,9986,64,14,17,-38.72558852,22.67907705,1,0,0,12.5,25.5,91.5,86.5
532,T10035,Pass,10035,66,8,19,-20.29850157,2.589587741,1,1,1,20.5,58,0,0
533,T9918,Pass,9918,33,3,23,26.35089122,22.99453128,1,0,1,108,188.5,8,0
534,T9910,Pass,9910,43,13,28,38.97507559,8.36844329,1,0,0,12.5,42.5,40,33
535,T10096,Pass,10096,29,21,21,16.18600548,23.77687665,1,1,1,30.5,76,0,0
536,T9922,Pass,9922,78,14,18,-42.97775649,20.32533166,1,0,0,15,42,37,29.5
537,T10051,Pass,10051,28,23,26,27.100859,25.60128523,1,0,0,7,16,77,72
538,T10091,Pass,10091,74,14,29,-29.92862039,18.46450852,1,0,0,16,31,216.5,207.5
539,T10006,Pass,10006,99,12,10,16.17511746,8.423954484,1,0,1,18,55,70.5,0
540,T10033,Pass,10033,47,14,22,16.13422949,20.40288302,1,0,1,14.5,41,68,0
541,T9910,Fail,9910,78,24,22,13.41812324,22.16690621,1,0,0,10,18.5,204,199.5
542,T9956,Pass,9956,63,25,9,14.1445003,11.21545869,1,1,1,7,12.5,0,0
543,T10000,Pass,10000,68,11,16,-10.83353318,10.98162478,1,1,1,22.5,93,0,0
544,T10021,Pass,10021,100,24,28,13.1215605,18.02125785,1,1,1,33,57.5,0,0
545,T9971,Fail,9971,31,7,13,38.78428296,0.091425747,1,0,0,11.5,33.5,173.5,1
546,T9905,Pass,9905,93,15,17,7.269735006,11.4714165,1,1,1,18,62.5,0,0
547,T9963,Pass,9963,97,24,18,-9.059910872,8.245159625,1,0,1,13.5,29.5,0.5,0
548,T10091,Pass,10091,29,22,24,-44.57538638,1.99089805,1,0,0,22.5,46,269.5,261.5
549,T10070,Pass,10070,44,20,32,25.74596326,23.01882001,1,0,0,70,147,28.5,3.5
550,T10063,Pass,10063,96,7,29,21.3109083,9.156790014,1,1,1,25.5,70.5,0,0
551,T9990,Pass,9990,34,24,21,1.138045359,2.066874285,1,1,1,27.5,89.5,0,0
552,T9969,Fail,9969,40,13,9,35.72176222,5.941726536,1,1,1,7.5,26.5,0,0
553,T9936,Fail,9936,62,19,27,32.83311445,25.36536158,1,0,0,15,26.5,186.5,179.5
554,T9901,Pass,9901,29,3,27,13.76814619,25.39854646,1,0,1,124,225.5,1.5,0
555,T9972,Pass,9972,48,20,12,15.81567887,15.94558523,1,1,1,7.5,14.5,0,0
556,T10098,Pass,10098,43,12,12,-14.7129179,20.94074127,1,0,0,9.5,19.5,200,195
557,T10013,Pass,10013,99,24,28,-23.18262868,19.20496549,1,1,1,23.5,32,0,0
558,T9957,Fail,9957,83,18,18,35.11034702,11.09302721,1,1,1,9,19,0,0
559,T9932,Pass,9932,54,11,14,10.91800665,5.591638246,1,1,1,24.5,54,0,0
560,T10075,Pass,10075,53,3,22,12.03100181,12.77888506,1,0,0,105.5,202.5,48,6
561,T10014,Pass,10014,74,17,12,-6.586840982,1.769416019,1,1,1,11,29,0,0
562,T9968,Pass,9968,66,12,21,11.23010905,23.63350525,1,1,1,46.5,105,0,0
563,T9903,Pass,9903,91,3,28,-7.330106432,8.341996118,1,1,1,97,233,0,0
564,T9987,Pass,9987,100,5,12,31.48640271,6.314607577,1,0,1,41,103.5,18,0
565,T10066,Pass,10066,35,5,23,-27.59592712,20.90256503,1,1,1,59.5,167,0,0
566,T10039,Pass,10039,30,12,27,40.90794267,11.02263416,1,0,0,15,36.5,105.5,70.5
567,T10000,Pass,10000,99,5,16,-5.212854128,6.097055751,1,1,1,24,68.5,0,0
568,T10083,Pass,10083,72,7,32,-12.19918493,19.98969353,1,0,1,45.5,164,72.5,0
569,T9950,Pass,9950,27,2,12,-39.09424269,22.53007096,1,0,1,72,168.5,35,0
570,T9918,Pass,9918,43,9,20,-33.07185466,11.12441118,1,0,0,42,99.5,107,25.5
